Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,-0.0015648030279455717,0.5591610321849553,0.044708208703286775,-6.151873409050699e-05,-0.02043532572160597,0.504681506197276,0.27365447294739775,-0.0003030920231813928
ohlc,0.004558261448643042,0.5745824810165175,0.025559571385939887,-0.0007157591156162333,-0.02352610316822691,0.4972919567352754,0.2545370606444909,-0.00035189482701125375
