Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,-0.015475441092767037,0.5815417590398042,0.037376753798239834,-0.00041032340792253747,-0.008133568501711212,0.5197863630875744,0.237625698037767,-0.00011119451632476851
raw,-0.037524326947953116,0.5312338547753354,0.04018195602729335,-0.0007821260486578167,-0.008433239863988994,0.4945465428418716,0.4607643390751373,-9.046237479620578e-05
