Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.03559613286402052,0.5747654249064109,0.12309945810468728,0.0002074604289086298,0.0013604157939473558,0.5416619942163252,0.21371257281744133,-6.928041400679713e-05
raw,0.042783030520379385,0.5257900894854993,0.11061793072281531,0.0002568170247881888,0.010709888573515413,0.4995007893728446,0.392371082712893,4.52002763131646e-05
