Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.0035123072487892714,0.6513211888519926,0.08181076548094324,3.693906973048218e-05,-0.0023594149361507626,0.5364477089246447,0.14928402362745527,4.727426162926797e-06
ohlc,0.010718914337141668,0.6297957677746694,0.06338684285848004,7.526103152788772e-05,-0.010394189917096595,0.5208520416217793,0.14135013393876725,-0.00010047777619881775
