Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.04087377437389797,0.671243807965411,0.03515467318270854,0.0002659079675747345,0.040663195173485066,0.5488658534488545,0.1887742508278728,0.00026406778320644685
LightGBM,0.07862298084920688,0.5868720077972829,0.043206333905971894,0.00038600387533216666,0.05939966589447995,0.5332349968999455,0.08967187516000416,0.0002598537086879426
Logistic Regression,0.05275484244206691,0.7983826419790283,0.030703168902734775,0.00041116090640055453,0.07712479466886471,0.5681599790185435,0.049419795476850714,0.0005500293922633295
RSI,-0.002351218074311333,0.5414923776446734,0.4686260587717345,-1.2093067967329164e-05,0.008670982358890236,0.5282839429665103,0.4626507408741879,4.27502343018375e-05
SMA,0.020434483044251068,0.5390107976314873,0.03805526485131121,0.0001268569022465567,-0.002716220222903594,0.5223367697594502,0.027446731672083786,-1.7310779073467822e-05
XGBoost,0.03190035092936533,0.52805998553929,0.16938047331888917,0.0001652517086240226,0.01456548288209551,0.5121600127486229,0.21940991245172106,7.551330313220664e-05
