Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,extended,short,0.03025182193943292,0.6278481012658228,0.04633781763826607,0.00014586326235029932,-0.24705739954082234,0.6,0.0011152416356877324,-0.00162763191653121
Logistic Regression,candle,extended,short,0.06253140442157923,0.6153846153846154,0.049217002237136466,0.00037140644289398577,0.05616302790620558,0.5629343629343629,0.13517522714630076,0.00020220115488420195
Logistic Regression,ohlc,extended,short,0.036041011344317433,0.64375,0.038404175988068605,0.00017301287734626227,0.0476606404749518,0.5591766723842195,0.06044872983497126,0.00020212453413689948
LightGBM,ohlc,extended,short,-0.005390936174637775,0.5755813953488372,0.018456375838926176,-3.0202003480259378e-05,0.09658410005278982,0.5493333333333333,0.03819766363804932,0.00042538677037939757
LightGBM,candle,extended,short,0.09671137700333189,0.5916030534351145,0.02889634601043997,0.0006224331418296556,0.07181557386750895,0.5423956931359354,0.0747264973113295,0.0003031619825149547
XGBoost,candle,extended,short,0.025289115178792242,0.5150136487716106,0.10551826994780016,0.00014836538961262747,0.007406916855208995,0.5215666831928607,0.19506768032634897,3.937099310114768e-05
RSI,rule,rule,short,-0.02051415389452405,0.5304538216560509,0.4971087483678418,-0.00010354952519063616,-0.000842017583864368,0.5195596618832318,0.4905345211581292,-3.963943733634109e-06
Logistic Regression,candle,raw,short,0.07898823911305122,0.5172413793103449,0.016778523489932886,0.0005531110332469022,0.029589622658603303,0.5104079933388843,0.45466345262377156,0.0001024964678411536
LightGBM,ohlc,raw,short,0.13740745384418898,0.5671641791044776,0.028337061894108874,0.0008062284658452032,0.014573146982470166,0.507218479307026,0.195438531429631,7.126568494101295e-05
XGBoost,ohlc,extended,short,0.04664251596248023,0.5286168521462639,0.12397464578672632,0.00026594633112069394,-0.011690814019055248,0.5040953090096798,0.2510661969219358,-5.072908156443447e-05
Logistic Regression,ohlc,raw,short,0.013997123306470403,0.534185303514377,0.1558538404175988,7.413984661630228e-05,0.009603482064215582,0.5040081435297111,0.7344706100500649,4.004531073335856e-05
LightGBM,candle,raw,short,0.005745501650371567,0.5189664650907092,0.17598806860551827,3.0724379344798066e-05,0.008216518417154497,0.5007139457401237,0.39013536065269794,3.9616718167226996e-05
GRU,candle,raw,short,0.0059801992667580005,0.5041952707856598,0.1235052316890882,2.3978179426990674e-05,0.0009213114661620787,0.4967860422405877,0.8044609665427509,3.7906930455598202e-06
XGBoost,candle,raw,short,0.01626084795331386,0.5173333333333333,0.14466815809097688,8.260093207606182e-05,0.000999276363558679,0.493815987933635,0.3035416280363434,4.70123759757957e-06
GRU,candle,extended,short,-0.007307246763132028,0.5003257328990228,0.5739910313901345,-3.714201040422663e-05,-0.0099987192452087,0.49379389974020976,0.9539033457249071,-4.812774897533395e-05
SMA,rule,rule,short,0.0006086636943295198,0.4970745357415416,0.3695158850226929,3.3951652774600785e-06,-0.012386916297738686,0.4923226907141116,0.3798420458819105,-6.661816037307711e-05
XGBoost,ohlc,raw,short,0.04110184850850161,0.5214446952595937,0.12919463087248323,0.00022693633696106364,0.011065862062443584,0.483554933519944,0.2562581123678843,5.448582186626069e-05
GRU,ohlc,raw,short,,,,,,,0.0,
