Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.09013758591996919,0.5460993052844834,0.09639996929850211,0.0013029673599178225,0.05098881821959418,0.542177684064612,0.12194003664618255,0.0006823852288671609
ohlc,0.09589741488151012,0.5647322766315104,0.06823297875681739,0.0012754187256942804,0.02014983455432284,0.5286591423655744,0.12087136474898942,0.00027885907461792974
