Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.12051926686421346,0.5859839378396553,0.04887453486797256,0.0017214818944604683,0.029217112427657954,0.5379713868953792,0.0663793854168054,0.00035749453717535897
raw,0.029424393427413514,0.5219593972460498,0.14088608059074606,0.0004327517276153209,-0.022322175708684555,0.5193942750851622,0.23108296955879118,-0.00017310569014136003
