Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.04794926058830197,0.6636326955569999,0.06633418070254307,0.00039380533583013605,0.03074598252925085,0.5426493113149989,0.10364971951792233,0.0002524886171697617
raw,0.023812644192569267,0.6174842610696621,0.0788634276368802,0.00019453508992354958,0.011086468904172057,0.5146504392314251,0.18698443804830017,8.139791194521438e-05
