Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.001228125652516029,0.5880386850424228,0.052196685683303934,-1.721684724279795e-05,-0.07164988569159432,0.5397343374685047,0.0936446404006301,-0.00039452955907091827
raw,0.03697427668361879,0.5473202235173894,0.10963635923060858,0.00032123901154660045,-0.0037043222113580065,0.5043468711274437,0.18794719164023138,-5.278891437011598e-05
