Bundle,Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Scope,Strategy_Mode,Cost_Regime,Feature Type,Model
table12_feasible,,0.0246157791442851,0.566339193045986,0.069583585607409,0.000370893637789,0.0360649975306072,0.5438052438179983,0.0644907615701565,0.0005097355158118,all_assets,long_only,with_cost,,LightGBM
table12_feasible,,0.0249047908586139,0.5825217966005115,0.0732256242933047,0.0003012825595844,0.0340192405912144,0.5514130879542863,0.0393552128715794,0.0005387873528653,all_assets,long_only,with_cost,,Logistic Regression
table12_feasible,,0.0036547976287327,0.5460107311821895,0.4607823541840583,4.060662261271285e-05,-0.0001316864368896,0.5334566452318295,0.451697731178399,5.5692754807058e-07,all_assets,long_only,with_cost,,RSI
table12_feasible,,0.0133444793625475,0.5286146164307874,0.0527466478772313,0.0002233389341742,0.0255099156239044,0.523911936565395,0.0585122765727451,0.0003623793617159,all_assets,long_only,with_cost,,SMA
table12_feasible,,-0.0044362000202395,0.5360872788439531,0.135214000088402,2.5949020473803638e-06,-0.0109062482140699,0.5209898702893164,0.1670255408940416,-8.24773868730957e-05,all_assets,long_only,with_cost,,XGBoost
table12_feasible,,0.084641525895491,0.5998606366499882,0.0398931161310338,0.0009646471220608,0.1152150636297193,0.5929260090707127,0.0629778789448986,0.0012165118582499,all_assets,long_only,no_cost,,GRU
table12_feasible,,0.0607224252168372,0.566339193045986,0.069583585607409,0.0006489062465354,0.0750909251993012,0.5438052438179983,0.0644907615701565,0.0008010461245752,all_assets,long_only,no_cost,,LightGBM
table12_feasible,,0.0473457472841008,0.5825217966005115,0.0732256242933047,0.0005611854830938,0.0583161335553633,0.5514130879542863,0.0393552128715794,0.0008172143692244,all_assets,long_only,no_cost,,Logistic Regression
table12_feasible,,0.0140744235808077,0.5460107311821895,0.4607823541840583,0.000113316615989,0.0087107242549805,0.5334566452318295,0.451697731178399,6.853402570361275e-05,all_assets,long_only,no_cost,,RSI
table12_feasible,,0.0151408661529532,0.5286146164307874,0.0527466478772313,0.0002407660944781,0.0271764117332134,0.523911936565395,0.0585122765727451,0.0003794558757954,all_assets,long_only,no_cost,,SMA
table12_feasible,,0.0303615956976588,0.5360872788439531,0.135214000088402,0.0002645075457876,0.0210435766640733,0.5209898702893164,0.1670255408940416,0.0001731703244126,all_assets,long_only,no_cost,,XGBoost
table12_feasible,,0.0136220048929229,0.5690097934324136,0.0964522069451255,5.150303818262801e-06,-0.0584579433005617,0.503128422058708,0.1465243595997338,-0.0006280784431092,all_assets,short_only,with_cost,,GRU
table12_feasible,,0.0254939599834725,0.5637302702423275,0.0321373494348898,0.0001180571577014,-0.0326583100992582,0.5061977052879387,0.1256336867051651,-0.0002922464126333,all_assets,short_only,with_cost,,LightGBM
table12_feasible,,0.0166896661763982,0.5743462493402904,0.0396822699745692,-6.196872064943161e-05,-0.0012036992055427,0.5293535606628413,0.3323779738891628,-6.01069592345187e-06,all_assets,short_only,with_cost,,Logistic Regression
table12_feasible,,-0.0251150449888589,0.5271346356820202,0.4861277799856346,-0.0001828744187359,-0.015259541601032,0.5162364155683966,0.4838142568363549,-0.0001216414942142,all_assets,short_only,with_cost,,RSI
table12_feasible,,0.0014404688134094,0.4969774717087034,0.2719000411024024,2.0080651863989895e-05,-0.0280946009805119,0.4848344606451406,0.3067466478598069,-0.0005030647282158,all_assets,short_only,with_cost,,SMA
table12_feasible,,-0.0271154060986472,0.521472744485645,0.0846082445482878,-0.0002672097087931,-0.0286996782698375,0.5028246020629739,0.2019182207446939,-0.0002021444306527,all_assets,short_only,with_cost,,XGBoost
