Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.0355961328640205,0.5747654249064109,0.12309945810468724,0.00020746042890857676,0.0013604157939473395,0.5416619942163252,0.2137125728174413,-6.92804140068276e-05
raw,0.04278303052037934,0.5257900894854993,0.11061793072281526,0.00025681702478817895,0.010709888573515344,0.4995007893728446,0.4484240945290206,4.520027631315694e-05
