Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.025181217694789527,0.6684265586496816,0.052859619952110345,0.0001690544336246205,0.014113954365328824,0.5438340499702163,0.07011328476259272,0.0001100132946567972
raw,-0.013351980472249787,0.6238526629908245,0.08636270470304175,-6.272574450009286e-05,-0.008412054246451426,0.5373763710877668,0.2035246321956316,-1.2486723115484255e-05
