Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.025271546221791237,0.6668568085340582,0.07871234033302782,0.0001969180456213511,0.02084824454371431,0.5014000982556893,0.11259192033389079,0.00020008780001669698
ohlc,0.05238832243157358,0.6038615614104406,0.0545903422583419,0.00038060153460846795,0.0032233112750032124,0.5083064040783367,0.12240608996749289,2.0656052438746396e-05
