Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.0429735541605448,0.6581716416277814,0.07127177122293789,0.0004152381155602161,0.030301216569875566,0.5666581787256445,0.13432179928530907,0.00026427124241556034
ohlc,0.07665374925840873,0.6473027747328868,0.0709518081218059,0.0004570525693876154,0.024345769352491373,0.5213302166033312,0.1234048381797582,0.00015148609760904817
