Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.036323489320974484,0.6496447269623546,0.1021752788177218,0.0004138112924575657,0.011653293750104059,0.5981120610700014,0.15671289223794357,0.00014453251410172135
ohlc,0.04770747508126149,0.6161870957937869,0.10937257385352601,0.0006472960841677101,-0.003622343917020948,0.4822505064692858,0.16770411648447922,-1.965694259182135e-06
