Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,extended,long_short,-0.04443182622372926,0.8162650602409638,0.010224043857768386,-0.0009627857108106541,0.0018366388021764817,0.708250087320992,0.14424421041256094,1.9276222604262192e-05
Logistic Regression,ohlc,extended,long_short,-0.008953991493429046,0.8280254777070064,0.01021672207277799,-0.000202217460087516,0.007439058393915688,0.6356404881335629,0.11108042974684071,8.008116697580401e-05
Logistic Regression,ohlc,raw,long_short,-0.046406253963863796,0.7525062656641603,0.03837402772221203,-0.0006284730172674543,-0.0013232219119793944,0.6063728953414373,0.42070665467534035,-1.2919224640026024e-05
LightGBM,ohlc,raw,long_short,-0.07671364570751807,0.5717919728660259,0.014437385752524772,-0.001353670690629328,-0.0145351932283576,0.5793745051464766,0.23040924231789417,-0.00016631807944499327
LightGBM,ohlc,extended,long_short,-0.05412980009669818,0.6018445322793149,0.015953271539309973,-0.0011365106460204644,-0.03941016740439303,0.5673448511025233,0.06896156252125386,-0.00045855775893098946
GRU,candle,extended,long_short,-0.03341953164442191,0.797583081570997,0.019168377017326006,-0.0006197112273282297,-0.04730153391211895,0.5604184257435032,0.08566358005319066,-0.000569331180269746
LightGBM,candle,extended,long_short,0.028557352554324084,0.6215686274509804,0.010635238065766758,0.0005045818990018652,0.019117940203057356,0.5564855046655744,0.018309729049969206,0.00033632694144984166
GRU,ohlc,extended,long_short,-0.021419594632578268,0.8048780487804879,0.01150425825989784,-0.0004392656241250787,-0.009009988525801201,0.5561280824438719,0.014632426813569329,-0.00011379526744367883
XGBoost,ohlc,extended,long_short,-0.014171571014532473,0.547078579926928,0.05781737313142521,-0.00017464561650675002,-0.0023118961907394164,0.5394181327279919,0.17005048978322332,-2.298081832316599e-05
XGBoost,candle,extended,long_short,-0.027482014542972142,0.5444596763251346,0.0942512659780689,-0.00027600570975513895,-0.009182527842802404,0.5322274547063096,0.2621296920813428,-9.265382457261469e-05
RSI,rule,rule,long_short,0.0030380641801080657,0.5377074044822288,0.4408324842729083,2.612462639215536e-05,-0.011968290186089739,0.5235711648024948,0.4346806401246026,-0.00012478100140009542
SMA,rule,rule,long_short,-0.01482194357603455,0.5234566079109387,0.03440532869844621,-0.00017971598833174443,-0.019426246461401873,0.5066669027049993,0.06631093747097215,-0.0003266640657472588
LightGBM,candle,raw,long_short,-0.01284998515392675,0.5982789855072463,0.018662124765426585,-0.00014396495838225963,-0.04083325150965777,0.49575050417747046,0.1581736431328599,-0.0003782965197218605
XGBoost,candle,raw,long_short,-0.05176685049627954,0.5174903627557577,0.04512533514434692,-0.0006289367869612511,-0.05148760237998832,0.4956803586574579,0.08859272775612105,-0.0005274916524799112
XGBoost,ohlc,raw,long_short,-0.04548134964325746,0.5506468965727435,0.037349806704876254,-0.0006128384952926093,-0.02298200971335693,0.4936376743466122,0.17867818275759823,-0.0002657023660775631
GRU,ohlc,raw,long_short,0.05043705071275676,0.5625587958607714,0.05458196422051844,0.0004289342291153084,-0.0586579428571628,0.4466733870967742,0.008474958908369815,-0.0008931270920249275
Logistic Regression,candle,raw,long_short,-0.03087751068786708,0.7431842966194111,0.04235797671175045,-0.0003970044377697921,-0.01400331368178602,0.43486683719530544,0.45702338375837487,-0.00014507428989736317
GRU,candle,raw,long_short,0.0026232336199950705,0.5069466371960846,0.2930814165753925,2.3203929583707957e-05,0.014542370407353657,0.2550869012293345,0.21873864049436567,0.0001572392493173329
