Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,raw,long_short,0.06304265034977963,0.5205479452054794,0.010285095633345363,0.0008351438082997515,0.007577952155169107,0.7578325123152709,0.23522357951549544,7.050042774587585e-05
Logistic Regression,candle,extended,long_short,0.014352625099163779,0.7981132075471697,0.042780135923337695,0.0001097750401169432,0.08739823790477172,0.6247220163083766,0.009863269837559892,0.0009005903785451223
GRU,ohlc,extended,long_short,0.010883453620703327,0.6541850220264318,0.054406167498267786,6.593118466057846e-05,-0.04063197319499559,0.6127285851780558,0.09272046068054898,-0.00036477992404727167
XGBoost,candle,extended,long_short,-0.031213898601305235,0.5370070765496329,0.09202601564017121,-0.00020188511240301445,0.0004186596108586043,0.5442316353999728,0.14091372143107564,3.4340613974051125e-06
LightGBM,candle,extended,long_short,-0.029101398404590525,0.601338199513382,0.010551505144469368,-0.0002448416697867716,-0.030454511471743752,0.543418201516793,0.020314763184694235,-0.00033089276271007717
GRU,candle,raw,long_short,0.00949197399065645,0.759529602595296,0.05963618217658381,6.025956705506051e-05,-0.02173221330009482,0.5428571428571428,0.007090875163276731,-0.00016437072018320276
XGBoost,ohlc,extended,long_short,-0.03836067994435054,0.54084950483714,0.13521394364381323,-0.0002543244418160988,-0.017535252454556418,0.5291017351858531,0.1744306582747625,-0.0001343017232143608
RSI,rule,rule,long_short,-0.022596329799920194,0.54536608554701,0.47424288172583123,-0.0001360147327406678,-0.021553315651629268,0.5281831957763784,0.46608329012972916,-0.00016533100734557045
XGBoost,ohlc,raw,long_short,-0.04239321610846977,0.5201267482517482,0.06963461441756733,-0.0002558759856131577,-0.017104682634935756,0.5069481427240048,0.1456198267082923,-0.00012250991681088242
SMA,rule,rule,long_short,0.0014863032191307012,0.5347190250507786,0.24654809113531295,9.573648750111504e-06,-0.006065984753766401,0.5064578308285401,0.24190918666807545,-5.109634750894582e-05
LightGBM,ohlc,raw,long_short,0.06568078076388267,0.5620070819249959,0.016668118867655027,0.0005327024060022178,-0.02477714234964722,0.5045075375004676,0.06935536486418806,-0.0001831317086861484
XGBoost,candle,raw,long_short,-0.03796715265813084,0.5088472565451291,0.12137161509001551,-0.00022800794215884398,-0.0450644118811363,0.5036718016787356,0.18599946576737508,-0.0003400521130489096
LightGBM,ohlc,extended,long_short,-0.013235164797221905,0.598575225943647,0.09586546007599682,-9.00269345948015e-05,-0.01134000172496892,0.5014028829505393,0.0874835139150904,-0.00010831296195350713
Logistic Regression,candle,raw,long_short,0.038236565358666035,0.7667597765363128,0.017817921011678773,0.0003453882702686473,-0.013030689909677338,0.4890593918726911,0.3201860465116279,-0.00010732343722922201
LightGBM,candle,raw,long_short,-0.025112980743714465,0.5710444367048411,0.23733497401953363,-0.00015111459228635436,-0.012212491846436684,0.48866794683915304,0.17018572931100684,-0.00010286311782829937
Logistic Regression,ohlc,extended,long_short,0.11455127351919903,0.6526104417670682,0.01019873064036647,0.0005309988227817562,-0.05827544930294234,0.39491150442477874,0.011438571595519123,-0.0005034793746802919
GRU,candle,extended,long_short,-0.006991729475894485,0.7922149122807017,0.04818037365843294,-5.98921782822647e-05,-0.025120420417212214,0.2745726495726496,0.04618149146451033,-0.00022780490305441902
Logistic Regression,ohlc,raw,long_short,-0.016859335802790976,0.7819905213270142,0.044450607289723526,-0.00012400520473893935,-0.02799112275041178,0.25901833234772326,0.16297674418604652,-0.0002161360429827097
