Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.02892282085131074,0.6763960060685187,0.07747488080051729,0.000203862258297417,-0.0015059625887053653,0.5164623127429262,0.14812475735717745,4.118397746096188e-05
ohlc,0.001890866756741855,0.6594421891632197,0.11346528246471763,-1.0398860237318388e-06,-0.02298552964450314,0.5313037923132196,0.11730870231914947,-0.00011199705443489586
