Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.008319001468105793,0.7029987155776207,0.026345900110896565,8.556398252361955e-05,-0.01977348629228146,0.59019646878708,0.03294258409705181,-0.0001067999276122618
LightGBM,0.00023743478314431146,0.5832412360217165,0.09010501452691372,1.1679802333572581e-05,-0.0053946667570644105,0.5175800713063484,0.09492679343561662,-4.2465716686778765e-06
Logistic Regression,0.03615218755722262,0.7498684867943912,0.028811848716276615,0.00021553923210710182,-0.017737213697815803,0.45710474688559966,0.12729727123992052,-0.00013464150626032922
RSI,-0.013443814270832176,0.54536608554701,0.47424288172583123,-0.0001360147327406678,-0.011449666637121712,0.5281831957763784,0.46608329012972916,-0.00016533100734557045
SMA,-0.0016813855246222333,0.5347190250507786,0.24654809113531295,9.573648750111504e-06,-0.0082319764851165,0.5064578308285401,0.24190918666807545,-5.109634750894582e-05
XGBoost,-0.031241954512894566,0.5267076465459125,0.10456154719789182,-0.00023502337049777873,-0.021784797503790976,0.5204305987209601,0.1523992387185095,-0.0002201768670348504
