Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.017627706226849265,0.6636326955569999,0.06633418070254307,0.00013768495700278987,0.0010112142976519743,0.5426493113149989,0.10364971951792233,1.2752903779471935e-05
raw,-0.003396484640918325,0.6174842610696621,0.0788634276368802,-2.5484855744419982e-05,-0.01376481915089933,0.5146504392314251,0.18698443804830017,-0.00010850325381536288
