Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.04326938092187331,0.630704494601443,0.03330699554113618,0.0007919326618381017,0.1487636995690962,0.6082691018064558,0.04168462919408116,0.002530537396065932
raw,-0.0014762592749626518,0.5551890643498927,0.10413959043169764,-9.873562224665276e-05,0.08245697413455103,0.5223151438590108,0.03989304225828423,0.0007840450308686919
