Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.05879854321603975,0.5870920754669107,0.056965014674744206,0.00031997394100910184,-0.00021973128626289178,0.5379875428891764,0.11669025807487513,-1.717289555498854e-05
raw,0.06543296300420097,0.5458134960370605,0.10884551442227214,0.0004962422009114889,0.005199013470121947,0.5016308884565834,0.18097786813749528,5.2121207723622155e-05
