Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.0002548007990491336,0.5409231443235626,0.23775114999742644,-6.143431345376321e-05,-0.018047816015571167,0.5196828616528569,0.3901146763007281,-0.00010563121373771463
LightGBM,0.06459729955666559,0.5637302702423275,0.03213734943488975,0.0004243565538672337,0.003957059312579601,0.5061977052879387,0.12563368670516506,-2.738091643026599e-05
Logistic Regression,0.04849621359673634,0.5743462493402904,0.03968226997456923,0.00019323549941921265,0.023362146649953657,0.5293535606628413,0.3323779738891628,0.0001614768886682435
RSI,-0.015803625914768527,0.5271346356820202,0.4861277799856346,-0.00012009897375444801,-0.006757477172116725,0.5162364155683966,0.48381425683635493,-6.255247752936428e-05
SMA,0.0021715626707666503,0.4969774717087034,0.2719000411024024,2.7997270539012538e-05,-0.02737623910572045,0.48483446064514063,0.3067466478598069,-0.0004936927819455459
XGBoost,0.008856861158276576,0.521472744485645,0.08460824454828778,1.3607332447933447e-05,0.005556590629224087,0.5028246020629739,0.2019182207446939,3.960849605799774e-05
