Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,raw,long_short,0.0100007700834137,0.7620772946859904,0.0195237297787008,0.0001017765887399,0.0732391064801823,0.6294358507734303,0.0312244921036033,0.0006327760092617
LightGBM,ohlc,extended,long_short,0.0670770385520134,0.6309143686502177,0.0124287807499428,0.0002861638874397,0.0771828188814271,0.5868217054263566,0.0122573994851914,0.0003291146843008
GRU,candle,raw,long_short,-0.0129521034732503,0.7520976353928299,0.0618423341291305,-5.195438803060914e-05,-0.0009228717725467,0.5817263544536272,0.4027711212241597,-3.828109259171949e-06
Logistic Regression,ohlc,extended,long_short,-0.0108950960169736,0.821875,0.0193811710885901,-5.331535167625109e-05,-0.0032216318526561,0.5712550028587764,0.0308539745595075,-1.4541682696183304e-05
GRU,ohlc,extended,long_short,-0.0020598828196536,0.7928176795580111,0.0286238375179067,-1.4089343920887774e-05,0.0753030028750166,0.563953488372093,0.0174806271400252,0.0005053280575488
Logistic Regression,ohlc,raw,long_short,-0.0045058920864883,0.7938432835820896,0.0565043888044888,-3.46923021371894e-05,-0.005841688593445,0.538215236194278,0.1075242713507983,-2.991284350660794e-05
Logistic Regression,candle,extended,long_short,0.0609423785568963,0.8157349896480331,0.0274033859391592,0.0005066184552599,0.075108024022687,0.5337338262476894,0.0280764438934936,0.0005774053809625
GRU,candle,extended,long_short,0.0597381697657613,0.6145124716553289,0.024313655122914,0.0004440324804549,0.0015302923161857,0.5325494986511936,0.0199054754498784,1.0988823874334867e-05
RSI,rule,rule,long_short,-0.0219918578289863,0.5414923776446734,0.4686260587717345,-0.0001132230711355,-0.011062414997532,0.5282839429665103,0.4626507408741879,-5.458963634285266e-05
XGBoost,candle,extended,long_short,-0.0194340591190565,0.5357976687848893,0.1148040822932892,-0.0001026295586291,-0.043090145770789,0.5264378293854979,0.1751031123173501,-0.0002147695289147
LightGBM,ohlc,raw,long_short,0.0072104786949305,0.5489015158886144,0.0506119406891747,3.124463174881882e-05,-0.0406562168999246,0.5263365123807857,0.106893577641421,-0.0001927778079988
SMA,rule,rule,long_short,0.0177355268649862,0.5390107976314873,0.0380552648513112,0.0001101062725236,-0.0058293496180675,0.5223367697594502,0.0274467316720837,-3.715613989821005e-05
LightGBM,candle,extended,long_short,0.0512528658034069,0.5998555807716113,0.0184775426327271,0.0003115883274148,-0.0142124454429406,0.5194247969225776,0.0436593450758842,-6.302075192687386e-05
GRU,ohlc,raw,long_short,-0.0053615286757835,0.5255474452554745,0.0258388659608828,-2.0765997286539455e-05,0.0168710112127079,0.5172340723185043,0.3149397794974278,8.707596550390591e-05
XGBoost,ohlc,extended,long_short,-0.005171673164078,0.535904710129361,0.1774445042723537,-2.5933427346097156e-05,-0.0556882801063001,0.5164962518975462,0.2335699001794114,-0.0002503986258943
XGBoost,candle,raw,long_short,-0.047466973930003,0.5165968248085153,0.2796659626203769,-0.0002430300754642,-0.0380317441979017,0.50779820798308,0.2931574802632195,-0.0002048758286559
LightGBM,candle,raw,long_short,-0.0423220022836809,0.567816565878688,0.0913070715520428,-0.0002239003181326,-0.0352387223680974,0.5003569728700619,0.19587717843752,-0.0001703708032606
XGBoost,ohlc,raw,long_short,-0.0114185921071365,0.5239407384343946,0.1056073440895367,-6.048409543832374e-05,-0.0367153078325862,0.4979077617283676,0.1758091570469031,-0.0002179803670084
