Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.022320473984796085,0.5770429479003283,0.07957071594748824,0.00017991516341650773,0.025262568207297355,0.5749095308872125,0.0634903797965569,0.00024806367385102167
raw,0.03597901838536101,0.5381374376306804,0.0971683226958505,0.00037395740153162095,-0.011006202771281934,0.4855017342983706,0.13782214080284622,-0.00016145048452537977
