Asset,Model,Model Family,Feature Set,Strategy Mode,Cost Regime,Validation Precision,Validation Recall,Validation Sharpe,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Threshold Feasible
ETH,GRU,ML,candle_raw,short_only,no_cost,0.5186385737439222,0.1190919240788984,0.02896184158359008,0.02122679162257178,0.5428571428571428,0.014181750326553461,0.00016062927981679728,True
ETH,GRU,ML,ohlc_extended,short_only,no_cost,0.550561797752809,0.018235950874581318,0.030008093928794558,0.04942349896535341,0.4881889763779528,0.04627729053927972,0.0005337971376827534,True
ETH,GRU,ML,ohlc_raw,short_only,no_cost,,,,,,0.0,,False
ETH,GRU,ML,candle_extended,short_only,with_cost,0.6,0.0446594715295869,-0.04041695859010873,-0.07266230104972447,0.5536480686695279,0.02407165515954469,-0.0004367686021970763,True
ETH,GRU,ML,candle_raw,short_only,with_cost,0.5186385737439222,0.1190919240788984,0.00872271429374037,-0.02173221330009482,0.5428571428571428,0.014181750326553461,-0.00016437072018320276,True
ETH,GRU,ML,ohlc_extended,short_only,with_cost,0.550561797752809,0.018235950874581318,-0.00036875190043782164,0.03146715682851499,0.4881889763779528,0.04627729053927972,0.00034019477547802873,True
ETH,GRU,ML,ohlc_raw,short_only,with_cost,,,,,,0.0,,False
ETH,LightGBM,ML,candle_extended,long_only,no_cost,0.5693430656934306,0.014048991354466859,0.017025770013480983,0.03960245164809773,0.5692307692307692,0.013280689160086146,0.0006081548987260954,True
ETH,LightGBM,ML,candle_raw,long_only,no_cost,0.5105099260412612,0.4724423631123919,0.0038913729852629725,0.014121030510044763,0.5227904391328516,0.3375807609475951,0.00011916719446285086,True
ETH,LightGBM,ML,ohlc_extended,long_only,no_cost,0.557150451887294,0.18876080691642652,0.02041090613890774,0.021117479557772753,0.5642092746730083,0.17031586503948312,0.00020168357446572656,True
ETH,LightGBM,ML,ohlc_raw,long_only,no_cost,0.5275229357798165,0.020713256484149855,0.09171140793427689,0.04079490903537426,0.5175438596491229,0.052943287867910985,0.00040112324886064376,True
ETH,LightGBM,ML,candle_extended,long_only,with_cost,0.5693430656934306,0.014048991354466859,-0.020242357547820004,0.020482899279786155,0.5692307692307692,0.013280689160086146,0.00031469336026455696,True
ETH,LightGBM,ML,candle_raw,long_only,with_cost,0.5105099260412612,0.4724423631123919,-0.025115625625994818,-0.010703546170890768,0.5227904391328516,0.3375807609475951,-9.036587946711016e-05,True
ETH,LightGBM,ML,ohlc_extended,long_only,with_cost,0.557150451887294,0.18876080691642652,-0.013198566597331242,-0.0027824099069228784,0.5642092746730083,0.17031586503948312,-2.6586342300028375e-05,True
ETH,LightGBM,ML,ohlc_raw,long_only,with_cost,0.5275229357798165,0.020713256484149855,0.06387310316599394,0.011998562625841527,0.5175438596491229,0.052943287867910985,0.00011805307342204717,True
ETH,LightGBM,ML,candle_extended,long_short,no_cost,0.601338199513382,0.010551505144469368,0.009747508418197368,-0.0030683422618358806,0.543418201516793,0.020314763184694235,-3.3308221647275526e-05,True
ETH,LightGBM,ML,candle_raw,long_short,no_cost,0.5710444367048411,0.23733497401953363,0.004159471962786357,0.012925180662570085,0.48866794683915304,0.17018572931100684,0.00010881410607696075,True
ETH,LightGBM,ML,ohlc_extended,long_short,no_cost,0.598575225943647,0.09586546007599682,0.02056808478720776,0.012836336907070355,0.5014028829505393,0.0874835139150904,0.0001225381018762799,True
ETH,LightGBM,ML,ohlc_raw,long_short,no_cost,0.5620070819249959,0.016668118867655027,0.09843874562448231,0.013892514273264656,0.5045075375004676,0.06935536486418806,0.00010257784038546954,True
