Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.05244432427265334,0.5829996383082295,0.04593970764087744,0.00028387423122435914,0.002238218781219788,0.5277699014938921,0.10453780425886468,3.32552920070432e-05
raw,0.07350989598292912,0.5517011465085212,0.05562460407364357,0.0005657396692439247,0.00374106457941108,0.5099220958111255,0.1589355094884936,3.712605504833143e-05
