Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,ohlc,extended,short,0.08052523527035806,0.5536723163841808,0.01837614850928183,0.0006088470566493225,0.05064681882489356,0.6046511627906976,0.02920254586297267,0.00037891523052641
Logistic Regression,candle,extended,short,0.104965388003055,0.5550660792951542,0.023626476654790923,0.0007846171615540116,0.03904150024000671,0.5514096185737977,0.1244852115312617,0.0003831692582182603
GRU,candle,raw,short,-0.031607378571171914,0.5017751479289941,0.07968426987408382,-0.0003491754419987358,-0.00204168732314567,0.5370370370370371,0.010885885885885885,-1.7006314639394382e-05
LightGBM,candle,extended,short,0.10310309104022591,0.5773195876288659,0.01050065629101819,0.001133031487395866,-0.027202897627769028,0.5138339920948617,0.024335454885810556,-0.00028828447630314377
Logistic Regression,ohlc,raw,short,-0.0456003210605992,0.5405405405405406,0.02625164072754547,-0.00048507229377097263,0.00843092749682607,0.5108834827144686,0.07469112691875703,7.685216001175957e-05
RSI,rule,rule,short,-0.03304393269998936,0.5138489208633094,0.5361231000187653,-0.00034182883680766756,-0.0010453231509787975,0.5081189563948184,0.5219265367316341,-9.28359365062582e-06
LightGBM,ohlc,raw,short,0.06767737655730956,0.49324324324324326,0.013688355522220138,0.0007206010298887995,0.01660054620225479,0.4989429175475687,0.04417821040808686,0.00016707615979659007
Logistic Regression,candle,raw,short,0.031239743036266074,0.5202312138728323,0.03375210950684418,0.00033848624237145324,0.016294144099540234,0.49762249328095925,0.45058030700112317,0.00015943894627160876
LightGBM,ohlc,extended,short,0.11183788819955687,0.5727848101265823,0.03393962122632665,0.0012929105143673599,-0.031450895823657884,0.4956989247311828,0.08629726694122052,-0.0003395009731253662
XGBoost,candle,raw,short,-0.04876050348364666,0.49151172190784154,0.11400712544534033,-0.0005318436455262303,0.009622353581812931,0.4937388193202147,0.2066641707225758,9.668167501593832e-05
GRU,ohlc,extended,short,-0.015239853600229928,0.49987977879297907,0.7814320616425484,-0.00015512392031715404,-0.007261550367300493,0.4910957469097004,0.8798798798798799,-6.261314859699212e-05
GRU,candle,extended,short,-0.019764971997536154,0.4960666358167515,0.8058635594813005,-0.00020347059645381752,-0.0005635979985865189,0.4898102600140548,0.9157282282282282,-4.800286746456428e-06
XGBoost,ohlc,extended,short,0.020820589415927435,0.5260770975056689,0.043502718919932494,0.00019783287456844983,-0.023225726195642837,0.4870689655172414,0.06345937850992138,-0.00020265231492280138
SMA,rule,rule,short,-0.015990742163603636,0.49459391501131506,0.37574021012416425,-0.00016241897851302308,-0.00767278825021632,0.4858003442340792,0.43108056510118364,-7.72503165966365e-05
GRU,ohlc,raw,short,-0.006564607888673563,0.5105740181268882,0.12704378876151098,-4.891320261365419e-05,-0.011818398329689339,0.4850244498777506,0.29786036036036034,-0.00011023781641128257
XGBoost,candle,extended,short,0.014908084607174934,0.5178041543026706,0.0654415900993812,0.00015705461611958857,-0.04783998751387388,0.48484848484848486,0.09584425308873082,-0.0004247564176735819
XGBoost,ohlc,raw,short,0.032907974276889435,0.5245641838351822,0.062066379148696796,0.00035373547326245883,-0.03206254298528487,0.48299319727891155,0.1594908274054661,-0.0002781851536460036
LightGBM,candle,raw,short,0.022623007375458387,0.5184590690208668,0.06056628539283705,0.00022671252495804454,-0.023204541686492084,0.47856315179606024,0.15462373642830401,-0.0002318217506212626
