Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,raw,long,0.09789292871343665,0.5233160621761658,0.018423932871214885,0.0015994042230060201,0.009167163862604856,0.6,0.0016169601149838304,0.0003093775321704266
GRU,candle,extended,long,0.29779708781439257,0.6605504587155964,0.013160299762383476,0.004637021133164093,0.1792616787038646,0.5955056179775281,0.009535804246131702,0.0023968111390470356
Logistic Regression,candle,extended,long,0.259583977761755,0.6020942408376964,0.06293323604523897,0.0020409246845694193,0.19025270923503268,0.5737704918032787,0.031440891124685594,0.0022052723681289005
LightGBM,candle,extended,long,0.18949352392173893,0.6068376068376068,0.012951477562933236,0.0030149871342428584,0.06372200265324535,0.5601659751037344,0.024254401724757457,0.0007634008890471225
SMA,rule,rule,long,0.036358826139119435,0.5225225225225225,0.06377130291368883,0.0005846766001948097,0.008562668962994043,0.5495750708215298,0.03498016588532275,0.00023115688644598678
LightGBM,ohlc,extended,long,0.3764206664393963,0.62882096069869,0.026267785479751914,0.0036516687056818795,0.004530680869442987,0.5476190476190477,0.049586776859504134,0.0001094954353550579
GRU,ohlc,extended,long,0.22675413579689627,0.5952380952380952,0.05026503381465911,0.001982258099911439,0.03930885856692505,0.5425170068027211,0.057394746311622884,0.0005762630578247329
Logistic Regression,ohlc,raw,long,0.09219951265275834,0.5636942675159236,0.06457497263772345,0.0012250490186476988,0.08697624202881438,0.5414767547857794,0.1067193675889328,0.0008818895884571288
Logistic Regression,ohlc,extended,long,0.11790832834515984,0.5735294117647058,0.04268515140459686,0.0014635505094465055,0.02957559768983955,0.5342465753424658,0.08408192597915919,0.000472995735953729
RSI,rule,rule,long,0.025707442274470728,0.5293862502710909,0.44551925533856546,0.00022861480031930803,0.0033102230689589715,0.529253112033195,0.45840071877807725,7.485637338069591e-05
XGBoost,ohlc,extended,long,0.0515804533693056,0.55637707948244,0.054906968259759215,0.0006520581037161324,0.012121337460300363,0.5226689478186484,0.10977362558390226,0.000173592817460374
GRU,candle,raw,long,0.03486714326755752,0.5181940700808625,0.1405593127399013,0.0004686346004810129,0.005804162235209179,0.5207479508196722,0.36577905721482545,0.00012534959364468465
GRU,ohlc,raw,long,0.12722028218990725,0.5365853658536586,0.012063608115518187,0.0025581895922199504,-0.02538352775773327,0.5177966101694915,0.10993163008276359,-0.000358000162807891
XGBoost,candle,extended,long,0.12540094670287055,0.541871921182266,0.060197008391098136,0.001169815883947452,-0.002355140077556858,0.509403107113655,0.1119295724038807,2.7261367771801394e-05
LightGBM,ohlc,raw,long,0.06240079017716101,0.5504587155963303,0.010944910616563297,0.0005478486551473304,-0.021402202503162465,0.5081481481481481,0.061624146604383756,-0.00015475328708639132
XGBoost,ohlc,raw,long,0.01532928031603143,0.5048832271762208,0.21689164538489603,0.0001962139347347008,-0.006327114442030582,0.5070964637960067,0.3787279913762127,-2.4479247324763307e-05
XGBoost,candle,raw,long,0.016481840186602585,0.4991507430997877,0.4288580809923386,0.00017658220403524776,0.015322193984829459,0.5058193238499907,0.49191519942508083,0.00014445788022117347
LightGBM,candle,raw,long,0.054735328528630896,0.5132743362831859,0.031740240788033565,0.0006438051620887451,-0.014488214256159171,0.4976713240186294,0.13438735177865613,-0.00010350124505608694
