Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,candle,extended,short,-0.058196161201056903,0.595166163141994,0.037424012158054715,-0.0010497368194982517,-0.04536514522587028,0.5418894830659536,0.16932788711474192,-0.0005356991833532159
Logistic Regression,ohlc,extended,short,-0.05085697971205687,0.6560509554140127,0.019522365428354813,-0.0011101627919061696,-0.0018379659426413174,0.5415512465373962,0.21726245601037228,-1.8551824210581837e-05
Logistic Regression,candle,extended,short,-0.06558097805192858,0.6325301204819277,0.01990144048521607,-0.001405205828935672,-0.007158652249631894,0.536500174641984,0.2844971290979811,-7.364416014090581e-05
XGBoost,candle,extended,short,-0.0368311786864732,0.5256849315068494,0.058188021228203185,-0.00048110532556143703,-0.009433803165789394,0.5231851614966422,0.3030190776069642,-8.862728207606733e-05
RSI,rule,rule,short,-0.008225648981658165,0.5265858208955224,0.4284629981024668,-7.468009057230989e-05,-0.025181162280663104,0.5174328225627359,0.43220181784455575,-0.0002647632003903527
GRU,ohlc,extended,short,-0.0013145677598847905,0.586046511627907,0.09574468085106383,-1.565178007045273e-05,-0.0051070741325397375,0.5160632330443651,0.5636836242109172,-5.000366166865911e-05
XGBoost,ohlc,extended,short,-0.04396778982240867,0.532293986636971,0.045299469294920396,-0.000644805867482512,-0.017334906719920537,0.5092592592592593,0.264863863678459,-0.000150844108681602
Logistic Regression,ohlc,raw,short,-0.0861218196792149,0.532967032967033,0.01838514025777104,-0.002054258633273021,-0.0049529258703866815,0.5047214353163362,0.7919985182441193,-4.639174268267474e-05
LightGBM,ohlc,extended,short,-0.04775605639995037,0.5578947368421052,0.01004548900682335,-0.0012001241700815048,-0.07886230108532034,0.5006337135614702,0.07316169661048343,-0.0008831489898484581
XGBoost,candle,raw,short,-0.05649331403394554,0.5074380165289256,0.058188021228203185,-0.0007446724297701649,-0.040246909096786236,0.4977544910179641,0.12317095758473791,-0.00037574058019825853
Logistic Regression,candle,raw,short,-0.035620651748840035,0.48636859323882226,0.08453373768006066,-0.00045403389724499353,-0.013083141749706836,0.4947336743906109,0.9135025004630487,-0.00013517179255250698
LightGBM,ohlc,raw,short,-0.07572058520344353,0.574468085106383,0.01023502653525398,-0.001800645453285379,-0.010874036515548625,0.4935591603053435,0.3832191146508613,-0.0001217794822407052
LightGBM,candle,raw,short,-0.0074320181465333595,0.529891304347826,0.036959818043972706,-8.25897406815085e-05,-0.04057698063223729,0.4915010083549409,0.31598444156325245,-0.0003759172570961453
LightGBM,candle,extended,short,0.03986456667666026,0.5666666666666667,0.01288855193328279,0.0004298691501510545,-0.05403360418067497,0.4892086330935252,0.025189849972217078,-0.0007377345514735861
XGBoost,ohlc,raw,short,-0.06823806940309712,0.5562700964630225,0.032789992418498864,-0.001218978077678984,-0.025542163584488405,0.48500948766603413,0.23671050194480459,-0.00034229270698076333
SMA,rule,rule,short,0.008750674414277146,0.49344978165938863,0.021511517228250523,0.0001511962377994429,-0.09384795714094653,0.46867749419953597,0.03760938372742506,-0.0018839867103911817
GRU,ohlc,raw,short,,,,,-0.7886722222566884,0.0,0.0,-0.03918442986823333
GRU,candle,raw,short,,,,,,,0.0,
