Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.10622688571904458,0.6122124013418374,0.05615076842810995,0.000607435078644821,0.1477003823424503,0.5613180278863598,0.05680031092922784,0.0012439178677036609
raw,0.05378808765058438,0.5454998825407021,0.1008633111406973,0.0004456020261590318,0.06927250387105092,0.5951180570970316,0.08519688418518417,0.00040952756547540513
