Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.03190109791325288,0.6513211888519926,0.08181076548094326,0.0002777408527146447,0.024873977508258673,0.5364477089246448,0.1492840236274553,0.0002273790753010663
ohlc,0.03986080686761841,0.6297957677746694,0.06338684285848009,0.0003105995730390707,0.016958473925164273,0.5208520416217793,0.14135013393876728,0.0001065074538139573
