Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.05765976674607446,0.5547356188854261,0.03694454410495187,0.0005524388309936715,-0.0011585977778255808,0.5351620574113412,0.06646652736600321,-2.5474770320330114e-05
raw,0.009034827926678219,0.51390944039455,0.06026301487622342,8.712723450565806e-05,-0.05581408132803953,0.46034626136192475,0.14430219600918776,-0.0007464532692634559
