Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,ohlc,extended,long,-0.019719898392324034,0.5826086956521739,0.0603386167146974,-0.0001221687833403637,0.016998263344802998,0.5974025974025974,0.041277817659727205,0.00018434668835326648
Logistic Regression,candle,extended,long,0.00928693524267777,0.5962264150943396,0.08537463976945245,9.855928746710993e-05,-0.03747704496905169,0.5973154362416108,0.015972720746590095,-0.00029473602206548505
LightGBM,candle,extended,long,-0.02416557669984973,0.5693430656934306,0.014048991354466859,-0.00017614219218283083,0.02279394044935658,0.5929203539823009,0.01202440775305097,0.000459913229019705
Logistic Regression,ohlc,raw,long,0.030535962992215497,0.5954692556634305,0.03314121037463977,0.0004674526799337774,-0.022149088528394097,0.5806451612903226,0.03230437903804738,-0.0002278716994698567
GRU,candle,extended,long,-0.04493556673386242,0.5844594594594594,0.03121616744857452,-0.00032896160918694206,-0.023189956984662533,0.5737051792828686,0.02587601078167116,-0.00015978441363072814
LightGBM,ohlc,extended,long,-0.01497415087203161,0.557150451887294,0.18876080691642652,-8.981750047524852e-05,0.003893497023561577,0.5687671232876712,0.1862885857860732,8.10127688583415e-05
RSI,rule,rule,long,-0.011287928929067381,0.553082191780822,0.46566948999819785,-6.689641666775536e-05,-0.013913731661323885,0.5365321701199564,0.44157242864835755,-0.0001283478981390686
XGBoost,candle,extended,long,-0.020084582039727517,0.5399239543726235,0.07672910662824207,-0.00012514649892662907,-0.015506656307615265,0.5347938144329897,0.07447954055994258,-0.00010602882181064103
XGBoost,ohlc,raw,long,0.012503985808746522,0.54375,0.04701008645533141,0.00011765210138990144,-0.019359074386710192,0.5285839929639402,0.10786073223259153,-0.00014364342359762778
LightGBM,ohlc,raw,long,0.06299499799098723,0.5275229357798165,0.020713256484149855,0.0005910193470960463,0.03584890864681586,0.5262529832935561,0.07914572864321608,0.000358493136811641
SMA,rule,rule,long,-0.035167482636773925,0.5252225519287834,0.03214091156709642,-0.0002252483966349688,0.03562136732605719,0.5232,0.05914270211611503,0.00030823626971977964
LightGBM,candle,raw,long,-0.018783559181683878,0.5105099260412612,0.4724423631123919,-0.0001513653527245906,-0.007563808827776496,0.5212683681361175,0.36288585786073224,-3.7579431363572283e-05
XGBoost,ohlc,extended,long,-0.03207186429566843,0.541025641025641,0.19002161383285301,-0.00026750514370813466,-0.02739245142527939,0.5209326974032856,0.17641780330222542,-0.0002677914642900142
GRU,ohlc,raw,long,0.042794980307873785,0.5216216216216216,0.03482497293395886,0.0004897234846854109,-0.0005341235008234472,0.5177508269018744,0.4219227313566936,3.8973767847506106e-05
XGBoost,candle,raw,long,-0.037347052529377534,0.5101449275362319,0.06340057636887608,-0.0002597748033886905,0.0004785104801937837,0.517353579175705,0.08560660445082556,5.371904044955443e-05
GRU,candle,raw,long,0.0022954003695371643,0.5361842105263158,0.029411764705882353,7.476204702939085e-05,-0.018220005110256624,0.5155038759689923,0.04779874213836478,-0.00015176104108034536
GRU,ohlc,extended,long,0.00266269818257293,0.6074766355140186,0.011728617827499097,4.083479780154469e-05,-0.010585992114836438,0.46875,0.0026954177897574125,-2.8834211385489342e-05
Logistic Regression,candle,raw,long,-0.034693849394516765,0.5103338632750397,0.05781700288184438,-0.00034612963848145177,-0.21444965813739003,0.3333333333333333,0.0005384063173007897,-0.002122386727638358
