Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.049896289393496565,0.5563120006651349,0.08190272803576742,0.0003081743006413261,0.01600414710771478,0.5203008861743559,0.29888027351302837,6.123294183900768e-05
ohlc,0.031413254530695475,0.5649978183692621,0.08653469149921583,0.0001805028954447802,0.01365982958872757,0.5142300106601231,0.1960509656604286,3.292237711139915e-05
