Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,raw,long_short,0.06034018529212224,0.7601156069364161,0.01696726234189345,0.0006620644660825724,0.029495696166634135,0.7488112466404796,0.2253799846180607,0.0002884662565988958
GRU,ohlc,extended,long_short,0.048933995688862204,0.7950581395348837,0.019258143715246825,0.0005516727786879526,0.017344090064082388,0.7263469966486207,0.023523737393384748,0.00017645043534231881
Logistic Regression,candle,extended,long_short,0.15070079817061052,0.777533039647577,0.011904445915866823,0.0011692027436091686,0.06500413762668275,0.6507048092868988,0.06251209911812816,0.000642044836258579
LightGBM,candle,extended,long_short,0.13193415266332462,0.7396174863387979,0.01051180711563535,0.0020369567683880376,0.12293105620764583,0.5669911157564672,0.02066172876908297,0.0014841674507008202
LightGBM,ohlc,extended,long_short,0.18982446936715566,0.6008028854126362,0.03010370335303928,0.0024509942314518093,0.015184809468281523,0.534357398873528,0.07557766688778597,0.0001625982388525284
GRU,candle,raw,long_short,0.06698617195283027,0.7577639751552795,0.015264868414349658,0.000792910562795426,0.05307326999057312,0.5340393343419062,0.0317560273479669,0.0008156329422383555
Logistic Regression,ohlc,extended,long_short,0.09803692478569791,0.6049465240641712,0.021998866720487068,0.0014761987385498853,0.004674364178222161,0.5268366840407048,0.04548844652771621,6.739681362084968e-05
RSI,rule,rule,long_short,-0.004842854715089012,0.5216175855672001,0.4908211776786654,-5.0253218796411634e-05,0.006621214611219705,0.5186860342140067,0.49016362775485567,6.087024006367091e-05
XGBoost,ohlc,extended,long_short,0.05025200759142469,0.5408163265306123,0.04911363600137449,0.0005781954063843358,0.027748600208556934,0.5064813880762635,0.09262011977572018,0.00027172192930439634
GRU,ohlc,raw,long_short,0.06819799426829047,0.7761627906976745,0.017552219007460054,0.0006551550598438092,-0.004331246735513229,0.5015974440894568,0.01412378553436488,-5.3116882619917844e-05
XGBoost,candle,extended,long_short,0.06987074685463877,0.5292646637913168,0.06235816476034312,0.0007996673248716562,0.008485635418424684,0.49978419254942796,0.099571252320441,7.917061625087623e-05
XGBoost,candle,raw,long_short,0.01707115286417957,0.4961936118118415,0.2404147032721103,0.00017528459313275225,0.007845897438079015,0.49637509182347295,0.2980455224148649,7.195833449135666e-05
XGBoost,ohlc,raw,long_short,0.03875447223903988,0.5145675500005327,0.24069904929984792,0.0004232393689871305,0.001569374263547604,0.4960528465245446,0.3220063502629284,1.4133345177288936e-05
LightGBM,candle,raw,long_short,0.05307753786330529,0.5342295345104334,0.0312864261696035,0.000533968401699786,-0.0030324491635717304,0.46559736537171437,0.08117460626661338,-3.0079286757515216e-05
GRU,candle,extended,long_short,0.0005541227928065483,0.6796316408724772,0.1824716137515638,5.7444908057159565e-06,0.013408241810636814,0.456848454385524,0.19217665848648216,0.00010411571315947616
SMA,rule,rule,long_short,-0.016906990976231138,0.5391544702513522,0.14775056968243763,-0.00019079434128585823,-0.009541684945922162,0.43827560365303764,0.15709667975549485,-0.00010316203179657254
LightGBM,ohlc,raw,long_short,0.05336517497121121,0.5748378352212218,0.044618348661384546,0.000595147755176996,-0.010500116691570074,0.42639655803097076,0.15219651375892546,-8.697696119955817e-05
Logistic Regression,ohlc,raw,long_short,0.07341021152186328,0.7818471337579618,0.032381242178602956,0.001234171285556029,0.07543166448529393,0.40210843373493976,0.05794483757282845,0.0010508153640876978
