Asset,Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
BTC,GRU,candle,extended,long,0.17387774949564774,0.6225165562913907,0.016867037502242957,0.0015876255174533515,0.13072858204486532,0.625,0.019823391602090467,0.0009879612036110702
BTC,LightGBM,ohlc,extended,long,0.020934750394601086,0.5849056603773585,0.016654727793696276,7.695880998468018e-05,0.13115911012356718,0.6,0.010793308148947653,0.0004136200867536389
BTC,Logistic Regression,ohlc,raw,long,0.043853297374881924,0.5909090909090909,0.013968481375358166,0.0005445907810506864,0.0442774143163031,0.5770750988142292,0.02626371649577262,0.0003701514875195744
BTC,Logistic Regression,ohlc,extended,long,0.028505036510178886,0.6197916666666666,0.04262177650429799,0.00017649247295471767,0.012820693429327294,0.5698529411764706,0.02788271271811477,9.446142551627762e-05
BTC,Logistic Regression,candle,extended,long,0.055640143891608596,0.6314699792960663,0.05462034383954155,0.0004590156388602791,0.0741809540242801,0.5674676524953789,0.055225760028782156,0.0005738097311425435
BTC,GRU,ohlc,extended,long,-0.002004619068229175,0.585635359116022,0.05706082899694958,-1.372397905423273e-05,0.07530300287501662,0.563953488372093,0.03496125428005046,0.0005053280575488869
BTC,LightGBM,ohlc,raw,long,-0.03321402337625876,0.530638852672751,0.07288681948424068,-0.00012090095826139116,0.06690817003428212,0.5454545454545454,0.01834862385321101,0.00016908113141841761
BTC,LightGBM,candle,raw,long,0.01068731297608041,0.5319940476190477,0.12804441260744986,5.1502432611825434e-05,-0.01911199466031128,0.5388828039430449,0.08850512682137075,-0.000116826074322391
BTC,XGBoost,ohlc,extended,long,0.0005109517586815041,0.5435022026431718,0.17675501432664756,2.301780708247367e-06,-0.014869094504773969,0.5372907153729072,0.19050188882892607,-6.563033920611382e-05
BTC,RSI,rule,rule,long,0.003048313240864416,0.5525309336332959,0.44014336917562724,1.600079954445813e-05,0.004717332293441917,0.5370082240497889,0.43476696059024655,2.438727001342767e-05
BTC,GRU,candle,raw,long,0.007249912198782054,0.5315315315315315,0.010586757581195047,9.133368905693804e-05,0.13248137911525723,0.5307692307692308,0.012434672914038566,0.0014097534093816242
BTC,XGBoost,candle,extended,long,-0.003370455564056186,0.5568181818181818,0.11407593123209168,-1.600680862856653e-05,-0.025240621322352177,0.5270440251572327,0.15074653714696887,-0.00011597011610909279
BTC,SMA,rule,rule,long,0.024753043247894423,0.5325670498084292,0.07498651321704729,0.0001503005217527743,-0.005829349618067595,0.5223367697594502,0.05489346334416757,-3.715613989821005e-05
BTC,LightGBM,candle,extended,long,0.07791418774179179,0.6019417475728155,0.011103151862464184,0.0003702374840337715,-0.06889188805981884,0.5222222222222223,0.01690951610001799,-0.00036746472228401956
BTC,XGBoost,candle,raw,long,-0.03486989082238215,0.5136540962288687,0.4244269340974212,-0.00017852310630644082,0.001733392657517489,0.5220824802573852,0.3211009174311927,1.0523286452270118e-05
BTC,Logistic Regression,candle,raw,long,0.009133820364861826,0.5398773006134969,0.015759312320916905,0.00011564681254758725,0.047221148145452,0.5211640211640212,0.03543802842237813,0.00041682655997973475
BTC,GRU,ohlc,raw,long,-0.005361528675783587,0.5255474452554745,0.051677731921765654,-2.0765997286539458e-05,-0.002206052980664818,0.5149193548387097,0.2301315552351775,-1.5985361858835797e-05
BTC,XGBoost,ohlc,raw,long,-0.008834701241879307,0.5269804822043628,0.08219914040114613,-4.4094700519123505e-05,-0.024057483472530235,0.5101143359718557,0.10433531210649398,-0.00019556213336337604
ETH,Logistic Regression,ohlc,extended,long,-0.016929779635069753,0.5826086956521739,0.0603386167146974,-0.0001221687833403637,0.02534218158513188,0.6015625,0.0414572864321608,0.0002219697498175537
ETH,Logistic Regression,candle,extended,long,0.012889141333385383,0.5962264150943396,0.08537463976945245,9.855928746710993e-05,-0.023989079737319428,0.5915492957746479,0.01507537688442211,-0.00021492587487134004
ETH,Logistic Regression,ohlc,raw,long,0.0354438950184173,0.5954692556634305,0.03314121037463977,0.0004674526799337774,0.0001767431524116588,0.5856697819314641,0.03374012921751615,2.460105448200484e-06
ETH,LightGBM,candle,extended,long,-0.020242357547820004,0.5693430656934306,0.014048991354466859,-0.00017614219218283083,0.020482899279786155,0.5692307692307692,0.013280689160086146,0.00031469336026455696
ETH,LightGBM,ohlc,extended,long,-0.013198566597331242,0.557150451887294,0.18876080691642652,-8.981750047524852e-05,-0.0027824099069228784,0.5642092746730083,0.17031586503948312,-2.6586342300028375e-05
ETH,XGBoost,candle,extended,long,-0.017738373492009615,0.5399239543726235,0.07672910662824207,-0.00012514649892662907,0.012753676097723819,0.5528455284552846,0.0732232591529074,0.00011706975536324487
ETH,GRU,candle,extended,long,-0.0076473717820295115,0.5844298245614035,0.0961746661854926,-6.55314817812124e-05,-0.02189404993426615,0.5491452991452992,0.09236298292902066,-0.0001976187610482475
ETH,RSI,rule,rule,long,-0.010548240277535283,0.553082191780822,0.46566948999819785,-6.689641666775536e-05,-0.015582213192692738,0.5365321701199564,0.44157242864835755,-0.0001283478981390686
ETH,SMA,rule,rule,long,-0.03327293802817533,0.5252225519287834,0.03214091156709642,-0.0002252483966349688,0.03684362565362387,0.5232,0.05914270211611503,0.00030823626971977964
ETH,LightGBM,candle,raw,long,-0.025115625625994818,0.5105099260412612,0.4724423631123919,-0.0001513653527245906,-0.010703546170890768,0.5227904391328516,0.3375807609475951,-9.036587946711016e-05
ETH,XGBoost,ohlc,extended,long,-0.03857283192612863,0.541025641025641,0.19002161383285301,-0.00026750514370813466,-0.0241801015973503,0.5207323640280022,0.17354630294328788,-0.00020503428949352075
ETH,LightGBM,ohlc,raw,long,0.06387310316599394,0.5275229357798165,0.020713256484149855,0.0005910193470960463,0.011998562625841527,0.5175438596491229,0.052943287867910985,0.00011805307342204717
ETH,XGBoost,ohlc,raw,long,0.015910164474540245,0.54375,0.04701008645533141,0.00011765210138990144,-0.0016868423101332785,0.5162790697674419,0.09960516870064609,-1.4151598623684962e-05
ETH,GRU,ohlc,raw,long,0.06304265034977963,0.5205479452054794,0.020570191266690727,0.0008351438082997515,0.006589654228721572,0.5155634357762018,0.4702605570530099,6.130800073766647e-05
ETH,XGBoost,candle,raw,long,-0.03767949849004523,0.5101449275362319,0.06340057636887608,-0.0002597748033886905,-0.05222149517835992,0.5019305019305019,0.06999282124910265,-0.0004967162252389783
ETH,GRU,ohlc,extended,long,-0.008677731699677445,0.6272189349112426,0.01912666907253699,-7.343970715974924e-05,-0.10181074287926085,0.48863636363636365,0.0077268643306379154,-0.0010634726924822738
ETH,Logistic Regression,candle,raw,long,-0.03408984864341642,0.5103338632750397,0.05781700288184438,-0.00034612963848145177,-0.2502959302558765,0.16666666666666666,0.00017946877243359656,-0.002979665854032783
ETH,GRU,candle,raw,long,,,,,,,0.0,
SOL,LightGBM,candle,extended,long,0.1504281865442795,0.6068376068376068,0.012951477562933236,0.002691910211165936,0.17437580260710198,0.6017699115044248,0.02443406395975566,0.002129739473349564
SOL,Logistic Regression,candle,raw,long,0.07527545224744153,0.5233160621761658,0.018423932871214885,0.001289300596063015,-0.028534069318758477,0.6,0.0016169601149838304,-0.0005132386646870067
SOL,LightGBM,ohlc,extended,long,0.23149953950860183,0.62882096069869,0.026267785479751914,0.0033582189240224905,0.02381954117775622,0.573015873015873,0.06485806683435141,0.0002521256470103729
SOL,Logistic Regression,candle,extended,long,0.12964169364529077,0.6020942408376964,0.06293323604523897,0.0017849910021959464,0.07961787267867876,0.5589123867069486,0.03323751347466763,0.0012103617798106825
SOL,Logistic Regression,ohlc,raw,long,0.05700578504671624,0.5636942675159236,0.06457497263772345,0.0009597623944438773,0.058000330424669864,0.5542168674698795,0.11570247933884298,0.0008080151698501414
SOL,SMA,rule,rule,long,0.03749871563428903,0.5225225225225225,0.06377130291368883,0.000568910834429044,0.01420410705716085,0.5495750708215298,0.03498016588532275,0.00020835235386808295
SOL,RSI,rule,rule,long,0.015199841020847942,0.5293862502710909,0.44551925533856546,0.00015832635963399034,0.001011840949536973,0.529253112033195,0.45840071877807725,9.648904501027879e-06
SOL,XGBoost,ohlc,extended,long,0.028336928787258117,0.55637707948244,0.054906968259759215,0.0003654592127734337,0.014341522802282809,0.5285493827160493,0.12306863097376931,0.00014914622377803303
SOL,GRU,candle,extended,long,0.13923770053513826,0.5986301369863014,0.07987570828002194,0.0017161354927430071,-0.02402425049568556,0.5254027261462205,0.07628643396905362,-0.000319750083097284
SOL,Logistic Regression,ohlc,extended,long,0.0805792800917873,0.5735294117647058,0.04268515140459686,0.001228501489838662,-0.007842896664361595,0.5242616033755274,0.08929213079410708,-0.00011387439290373109
SOL,XGBoost,candle,extended,long,0.07076834016498458,0.541871921182266,0.060197008391098136,0.0008761377230279118,-0.0014625408723184196,0.5129118432769367,0.10348544735896514,-1.4227385766129863e-05
SOL,GRU,ohlc,raw,long,0.018007474772137176,0.4989384288747346,0.21476878084445256,0.00022262853880030398,-0.009355161944132794,0.505720529631058,0.707808564231738,-9.281324495852544e-05
SOL,XGBoost,candle,raw,long,-0.0004839631032307299,0.4991507430997877,0.4288580809923386,-4.957074096387019e-06,-0.014092190892968058,0.5044736341138397,0.47610492274523897,-0.0001240619624342271
SOL,XGBoost,ohlc,raw,long,-0.0023130540213711706,0.5048832271762208,0.21689164538489603,-2.4783942123048632e-05,-0.020912676325520425,0.5027200791295747,0.36525332375134745,-0.00019407445067837854
SOL,LightGBM,ohlc,raw,long,0.02907948907303549,0.5504587155963303,0.010944910616563297,0.00024601379276200936,-0.08277791084315723,0.48830811554332876,0.0637800934243622,-0.0005776904280665548
SOL,LightGBM,candle,raw,long,0.029399569977166064,0.5132743362831859,0.031740240788033565,0.0003412977874574767,-0.058583551060924756,0.4803206997084548,0.11839741286381603,-0.0005178762500149689
SOL,GRU,ohlc,extended,long,0.13366246563636736,0.5797101449275363,0.05117894352038019,0.0017505010999163593,-0.025088151812190554,0.4789473684210526,0.0163727959697733,-0.00043356496477863567
SOL,GRU,candle,raw,long,,,,,,,0.0,
XRP,Logistic Regression,candle,extended,long,-0.028198345052072783,0.6088709677419355,0.027514577259475217,-0.0004948043166988687,0.23329823727380067,0.66875,0.019412191582002903,0.003753054537979908
XRP,Logistic Regression,ohlc,extended,long,0.004695536038849279,0.6164874551971327,0.03134110787172012,7.932988821601606e-05,0.13682964687350532,0.6412213740458015,0.030478955007256895,0.0026498497033864985
XRP,LightGBM,candle,extended,long,0.015931883265959425,0.651685393258427,0.010568513119533527,0.0003693078311284178,0.10252108403416792,0.6173913043478261,0.01288098693759071,0.0025245350147501833
XRP,Logistic Regression,ohlc,raw,long,-0.059252105180343344,0.6547619047619048,0.010021865889212828,-0.0014544115855533446,0.10642828944128008,0.5902004454342984,0.04807692307692308,0.0019711847988844312
XRP,GRU,candle,extended,long,-0.017099386368841497,0.6634615384615384,0.012595837897042717,-0.00043416599778090296,0.04921221878152902,0.5822784810126582,0.016721192293711377,0.0009534968853406835
