Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.10512221967547808,0.7803511903170317,0.025400085767219194,0.0005889247987357878,-0.03362327338074801,0.5160658496405173,0.12200465907613786,-0.0004860564959218617
LightGBM,-0.009294249916907327,0.5983710295258919,0.014922005030757022,-0.0002203298767188805,-0.00010083463918694464,0.5497388412730112,0.11896354425549428,6.289166314451209e-05
Logistic Regression,-0.01999006164821295,0.7849952750578855,0.025293192591127216,-0.0003299881203895018,0.007350581744680727,0.5962825769978244,0.2832636696482792,7.867547498969008e-05
RSI,0.01045924721200287,0.5377074044822288,0.4408324842729083,8.99378780372654e-05,-0.006309139645950688,0.5235711648024948,0.4346806401246026,-6.5783543679304e-05
SMA,-0.013337469358369833,0.5234566079109387,0.03440532869844621,-0.0001617186946916904,-0.018468895868477955,0.5066669027049993,0.06631093747097215,-0.0003105803894783973
XGBoost,-0.00881774325048578,0.5399188788951409,0.05863594523967932,-0.00011597898248225791,0.003952032020163398,0.515240905109593,0.17486277309457135,3.6635472265285314e-05
