Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,-0.007528885403695047,0.6460727883587823,0.09637983635118713,-3.908227170028328e-05,-0.0001949229106066484,0.5261100600600368,0.1185969203615542,1.3157619891026439e-05
ohlc,0.009773243348161572,0.6229847827797327,0.05437634643902289,4.664310192314338e-05,-0.02529644125740331,0.4415591207835747,0.11456065458215815,-0.00019544796469998007
