Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.023787712320443844,0.5810484078939745,0.08305306427503736,0.0001461785988188884,-0.026168885028629227,0.5092564093290292,0.2175650557620818,-0.00017022126074887618
LightGBM,0.05861834908081366,0.5633287732447847,0.06291946308724833,0.0003572959958848494,0.04779733482998086,0.5249153628791046,0.17462451325792694,0.00020985778900064805
Logistic Regression,0.04788944454635457,0.5776403245523343,0.06506338553318419,0.00029291755002586314,0.035754193275994064,0.5341317930467945,0.3461895049137771,0.0001367168668989034
RSI,-0.02051415389452405,0.5304538216560509,0.4971087483678418,-0.00010354952519063616,-0.000842017583864368,0.5195596618832318,0.4905345211581292,-3.963943733634109e-06
SMA,0.0006086636943295198,0.4970745357415416,0.3695158850226929,3.3951652774600785e-06,-0.012386916297738686,0.4923226907141116,0.3798420458819105,-6.661816037307711e-05
XGBoost,0.03232358190077199,0.5206021323777004,0.12583892617449666,0.0001809622474426117,0.0019453103155390025,0.5007582284140298,0.2514834044131281,1.1957242750138368e-05
