Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.09696921364788087,0.5590929035961908,0.11527447754828483,0.0012297550438198667,-0.0194891880840029,0.503356874732777,0.266822598056855,-0.00028204276427810845
LightGBM,0.11010169627577068,0.5748479048539532,0.02047610361182045,0.001659360178851925,0.014208470470194044,0.5358536499430203,0.0678674092705713,0.0003215746105696
Logistic Regression,0.08562555275780893,0.5656584955736229,0.04715432323969347,0.001315638870635325,0.02531030928005715,0.559347714388089,0.059962270930650326,0.00034781597301750003
RSI,0.0151998410208479,0.5293862502710909,0.4455192553385654,0.0001583263596339,0.0010118409495369,0.529253112033195,0.4584007187780772,9.64890450102788e-06
SMA,0.037498715634289,0.5225225225225225,0.0637713029136888,0.000568910834429,0.0142041070571608,0.5495750708215298,0.0349801658853227,0.000208352353868
XGBoost,0.0240770629569102,0.5255707427351786,0.19021342575702296,0.0003029639798954661,-0.005531471322131,0.5121637348091002,0.2669780812073302,-4.5804393775157464e-05
