Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,extended,long,-0.014220988328139917,0.6088709677419355,0.027514577259475217,-0.0002492398005698366,0.2535905336422461,0.66875,0.019412191582002903,0.004078992037979908
Logistic Regression,ohlc,extended,long,0.01853376401777002,0.6164874551971327,0.03134110787172012,0.000312663221549349,0.1515921755692379,0.6412213740458015,0.030478955007256895,0.002933055810256727
LightGBM,candle,extended,long,0.027498274740004342,0.651685393258427,0.010568513119533527,0.0006367235614654961,0.11504788500756528,0.6173913043478261,0.01288098693759071,0.002831926319098009
Logistic Regression,ohlc,raw,long,-0.04621907615346139,0.6547619047619048,0.010021865889212828,-0.0011335782522200108,0.12350529085516385,0.5902004454342984,0.04807692307692308,0.002286106847882204
GRU,candle,extended,long,-0.005442700493218103,0.6634615384615384,0.012595837897042717,-0.0001380121516270558,0.06570735094166436,0.5822784810126582,0.016721192293711377,0.0012724842271128359
XGBoost,ohlc,extended,long,0.03995907488793785,0.5608695652173913,0.07051749271137027,0.0004193096066527719,0.060695452474611625,0.5614250614250614,0.0829100145137881,0.0007884511141405903
LightGBM,ohlc,extended,long,-0.005453006466265512,0.6238532110091743,0.01239067055393586,-0.00011479091577942766,0.16889782874563972,0.5609756097560976,0.016690856313497822,0.002798631250399819
GRU,ohlc,extended,long,-0.009011196485660096,0.6097560975609756,0.022818546914932458,-0.0001850264965432578,0.07416307940425787,0.5454545454545454,0.003271537622682661,0.0013471249523709608
XGBoost,candle,extended,long,0.02750537521569302,0.5636588380716935,0.08309037900874636,0.0002515847244415762,0.03569844452831247,0.5405071119356833,0.15856313497822933,0.000404825018774038
LightGBM,ohlc,raw,long,-0.022263253351672167,0.5436681222707423,0.045371720116618074,-0.0001834470449293323,0.1588292832057737,0.5344827586206896,0.005624092888243832,0.001532263370623727
RSI,rule,rule,long,0.016162861877852208,0.549043549043549,0.4917973022238425,0.0001284287963732067,0.015881843037683606,0.5310330747243773,0.4720508166969147,0.00016442428477647067
GRU,candle,raw,long,0.006015343033399722,0.5069466371960846,0.586162833150785,5.320866592725071e-05,0.025172805396992376,0.510173802458669,0.43747728098873134,0.00027220060176070876
GRU,ohlc,raw,long,0.06426850341197471,0.5625587958607714,0.10916392844103688,0.0005468081707898143,0.0489275636389473,0.50625,0.014721919302071973,0.00031226136314981733
Logistic Regression,candle,raw,long,0.00816836529220848,0.510908168442415,0.5504737609329446,6.558621322119624e-05,0.046632835546060986,0.5040387722132472,0.05660377358490566,0.00046967273033876887
XGBoost,ohlc,raw,long,0.015817793754160356,0.5450236966824644,0.04190962099125364,0.00014156768983099863,0.035449683220784754,0.5022590361445783,0.12100870827285921,0.0002305506771180822
SMA,rule,rule,long,0.025847491196376606,0.5341463414634147,0.040087863811092805,0.0004232952161745058,0.0578202105205201,0.5005359056806002,0.08503277494537509,0.000987341126089375
XGBoost,candle,raw,long,-0.0038394227961167705,0.5297619047619048,0.032434402332361514,-3.8446863160230294e-05,-0.0366265538598779,0.4946727549467275,0.0589622641509434,-0.0004276258333875926
LightGBM,candle,raw,long,-0.04139714254218038,0.5288220551378446,0.03844752186588921,-0.00045615653548338586,0.03463691101799003,0.4642857142857143,0.01650943396226415,0.000591139758681793
