Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.042168055721297816,0.5706433062320808,0.10649048243886688,0.00029686111438410553,0.001102502683199711,0.5296768912620909,0.12584876868142075,5.626433657182255e-05
ohlc,0.018294379848789642,0.5692067003656707,0.06651588135746592,0.0001402942220154892,0.025625728935824734,0.6145294523877256,0.05585711214786605,0.0007477390368320369
