Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,extended,long,0.13718682749936734,0.6158730158730159,0.0348106944195227,0.0005614692440999765,,1.0,0.00018021265092809516,0.0052868659541549
LightGBM,ohlc,extended,long,0.0959124812605611,0.5849056603773585,0.016654727793696276,0.00034991478482744744,0.19498036350752454,0.626984126984127,0.014211189062781076,0.0005989073110690787
GRU,ohlc,raw,long,0.07167992357140646,0.5410526315789473,0.09223039655481788,0.00031555388996576904,0.1920330637080478,0.5833333333333334,0.007568931338979996,0.0010142721290915602
GRU,candle,extended,long,0.23377943649312624,0.6341463414634146,0.03265745558944913,0.0015061864908448542,0.07775276833359161,0.5795454545454546,0.045954225986664266,0.0004889498888981247
Logistic Regression,ohlc,raw,long,0.06556188399704913,0.5909090909090909,0.013968481375358166,0.0008495150234749292,0.058584176083771485,0.5748031496062992,0.02626371649577262,0.0005091837212203111
Logistic Regression,ohlc,extended,long,0.07438114491640846,0.6197916666666666,0.04262177650429799,0.0004426383062880509,0.035838983577739465,0.5613382899628253,0.027163158841518258,0.000299282052000236
Logistic Regression,candle,extended,long,0.10226455267452167,0.6314699792960663,0.05462034383954155,0.0007408996968312935,0.10182060119896749,0.5517241379310345,0.05468609462133477,0.0006855985430207688
RSI,rule,rule,long,0.01762290854905473,0.5525309336332959,0.44014336917562724,9.127639009563919e-05,0.019234038895722068,0.5370082240497889,0.43476696059024655,9.55697550100936e-05
Logistic Regression,candle,raw,long,0.028030141787164287,0.5398773006134969,0.015759312320916905,0.0004248492665353173,0.10745960190290209,0.5292553191489362,0.03579780536067638,0.0008459013847074039
XGBoost,ohlc,extended,long,0.059466457174383126,0.5435022026431718,0.17675501432664756,0.00022818283797696986,0.03871322023428949,0.5291164658634538,0.18960244648318042,0.00016031702630639518
LightGBM,ohlc,raw,long,0.028668347178712014,0.530638852672751,0.07288681948424068,0.00010680438724056443,0.02688833229681869,0.5285996055226825,0.04821010973196618,7.069233629564657e-05
GRU,candle,raw,long,0.07206554142248127,0.5552447552447553,0.07123631796160057,0.0005495453045565749,0.02857805958464891,0.5276507276507276,0.22868985402775274,0.00019053089283410565
XGBoost,candle,extended,long,0.05905697626788995,0.5568181818181818,0.11407593123209168,0.000254753680881923,0.03977502369927021,0.5244393329499712,0.1640582838640043,0.0001626868110577849
SMA,rule,rule,long,0.025911699452974286,0.5325670498084292,0.07498651321704729,0.00016683947449862353,-0.005854309321756165,0.5223367697594502,0.05489346334416757,-1.7310779073467822e-05
LightGBM,candle,raw,long,0.07923849966396072,0.5319940476190477,0.12804441260744986,0.0003199920159451587,0.001471638465327753,0.5165837479270315,0.11207051627990645,2.2056103441335047e-05
XGBoost,candle,raw,long,-0.0007106937725873153,0.5136540962288687,0.4244269340974212,9.448285110984353e-06,0.028778634063712016,0.5142405063291139,0.3507825148407987,0.00014448961515633956
XGBoost,ohlc,raw,long,0.0447917547587878,0.5269804822043628,0.08219914040114613,0.00021669749236262158,0.00790764860791657,0.5120606478290833,0.13365713257780176,8.303989035025342e-05
LightGBM,candle,extended,long,0.15172669819385182,0.6019417475728155,0.011103151862464184,0.0007066452510240629,-0.02429237229182724,0.4939759036144578,0.014750854470228458,-0.00012102144586691727
