Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.08489528285872425,0.5550250067718585,0.0992828121329827,0.0012421165340795303,0.0181852960921608,0.5405416002081179,0.11908039349806865,0.00026442098673723865
ohlc,0.07198223861181652,0.5570515295045727,0.0852773947685154,0.0010132876888042188,-0.006226925398081689,0.5194674774127929,0.19326701066478644,-2.5341305093403185e-05
