Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,candle,extended,short,-0.04702594365771924,0.5682326621923938,0.0945292147376256,-0.00031036547322526296,-0.018410129478306718,0.571072319201995,0.04273185295764135,-9.239304366672411e-05
LightGBM,candle,extended,short,0.06710605704698691,0.5952380952380952,0.01392240579172081,0.0004876153435472476,0.010598240651535243,0.5562130177514792,0.03497674418604651,0.00010683306246460223
LightGBM,ohlc,extended,short,0.1117793917080609,0.6164383561643836,0.016706886950064972,0.0006197228794468518,0.07094812527349562,0.546875,0.01953488372093023,0.0005507744029677108
Logistic Regression,ohlc,extended,short,0.16961422963564365,0.6385542168674698,0.019677000185632076,0.0007306827918572863,-0.050699527125790844,0.5414847161572053,0.023069767441860466,-0.00041891447110024735
Logistic Regression,ohlc,raw,short,0.27742703646364014,0.6428571428571429,0.01169482086504548,0.002382829163865552,0.015923054720518283,0.5363984674329502,0.10418604651162791,0.00017765163967733955
XGBoost,candle,extended,short,0.011520861719379322,0.5357798165137615,0.10840913309819937,8.514168428778291e-05,0.005787641122849929,0.5318390219052471,0.19423255813953488,7.515274097456182e-05
LightGBM,candle,raw,short,0.07858996166315656,0.5674740484429066,0.030443660664562836,0.00032780096245769183,0.1946275702798943,0.5317220543806647,0.03274418604651163,0.0013108643251270203
XGBoost,ohlc,extended,short,0.023488134313785002,0.5408038976857491,0.08242064228698719,0.00014597027936013205,0.0055468054492747694,0.5269576379974326,0.15274418604651163,5.5561919827455494e-05
GRU,ohlc,extended,short,0.030652416883794296,0.6226415094339622,0.018422032005954596,0.00019081586281303849,-0.3138056133513587,0.5217391304347826,0.0022392237357715993,-0.0013876851509307846
Logistic Regression,candle,extended,short,0.013228464244115178,0.5866209262435678,0.06348617041024689,0.0001038207917347883,-0.010400946712470984,0.5216938562998958,0.27962790697674417,-6.911049330657172e-05
RSI,rule,rule,short,-0.013073577465764478,0.5376499793131981,0.4828162734534646,-7.582043664895227e-05,-0.011451766808105007,0.5198342214328004,0.49059415161110076,-7.964274125356543e-05
XGBoost,candle,raw,short,-0.008604109039338718,0.5064239828693791,0.08780397252645257,-3.3398844904709524e-05,-0.029735526948791245,0.5097345132743363,0.16074418604651164,-0.0002210804491723392
GRU,ohlc,raw,short,0.08791206354286678,0.5286506469500925,0.05321920357275772,0.0005885385561904769,0.037311658816091144,0.506578947368421,0.05747340921813771,0.00022424873401777785
XGBoost,ohlc,raw,short,-0.030440905068197126,0.4965034965034965,0.09225914237980323,-0.0001605148285317075,0.01943693756720595,0.5,0.17544186046511628,0.00011619690137853335
SMA,rule,rule,short,0.011800168485265028,0.5027916544225683,0.32083255203450217,9.777979278109008e-05,-0.0015001930247383144,0.4925373134328358,0.3784545967287084,2.4144985416566398e-05
Logistic Regression,candle,raw,short,0.06248144292146346,0.5335195530726257,0.03545572674958233,0.0005559577659980108,-0.007261611797356613,0.49040784425181183,0.6420465116279069,-4.3827213680474186e-05
GRU,candle,raw,short,0.012386843915605161,0.506641689373297,0.5535913658355043,6.887652741089166e-05,-0.016704055293671718,0.48333333333333334,0.23810412390371338,-0.0001633283425131146
LightGBM,ohlc,raw,short,0.13427337177999366,0.5964912280701754,0.0126229812511602,0.0007036401853140194,-0.05139927267722733,0.47659980897803245,0.09283720930232559,-0.0002974020372496104
