Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.05032802600273976,0.5274977802609759,0.04724923109094431,0.00047085473512980565,0.00948659175638775,0.5008566805677734,0.136977914127156,0.00011513402662200457
ohlc,0.08065722316115653,0.5421026920972052,0.02928552202667149,0.0007545873036297931,0.010054325847641538,0.5166847368258216,0.05855280530905297,0.0002038665627136825
