Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,raw,long,0.07467857189943022,0.5233160621761658,0.018423932871214885,0.001289300596063015,-0.009314622217773618,0.6,0.0016169601149838304,-1.7289134496239975e-05
GRU,candle,extended,long,0.2765920096304308,0.6605504587155964,0.013160299762383476,0.004383351408393451,0.15914751721012133,0.5955056179775281,0.009535804246131702,0.0021608560828672604
Logistic Regression,candle,extended,long,0.20695158420117915,0.6020942408376964,0.06293323604523897,0.0017849910021959464,0.15715251894245827,0.5737704918032787,0.031440891124685594,0.0019241248271452938
LightGBM,candle,extended,long,0.1647642268230165,0.6068376068376068,0.012951477562933236,0.002691910211165936,0.035308649142347485,0.5601659751037344,0.024254401724757457,0.00046858761103882416
SMA,rule,rule,long,0.034966466307165704,0.5225225225225225,0.06377130291368883,0.000568910834429044,0.006949162008981453,0.5495750708215298,0.03498016588532275,0.00020835235386808295
LightGBM,ohlc,extended,long,0.33261044470635204,0.62882096069869,0.026267785479751914,0.0033582189240224905,-0.018841263473141218,0.5476190476190477,0.049586776859504134,-0.00015786567575605306
GRU,ohlc,extended,long,0.1867537838341145,0.5952380952380952,0.05026503381465911,0.0017474096150629542,0.022346636214143154,0.5425170068027211,0.057394746311622884,0.00038638210544378023
Logistic Regression,ohlc,raw,long,0.06347974022109276,0.5636942675159236,0.06457497263772345,0.0009597623944438773,0.05169312557675378,0.5414767547857794,0.1067193675889328,0.0006394100989402645
Logistic Regression,ohlc,extended,long,0.09236048217020074,0.5735294117647058,0.04268515140459686,0.001228501489838662,0.01307527851023816,0.5342465753424658,0.08408192597915919,0.00028321263093089816
RSI,rule,rule,long,0.012805882370074644,0.5293862502710909,0.44551925533856546,0.00015832635963399034,-0.0034498726834021787,0.529253112033195,0.45840071877807725,9.648904501027879e-06
XGBoost,ohlc,extended,long,0.0236394885745129,0.55637707948244,0.054906968259759215,0.0003654592127734337,-0.011004830537146782,0.5226689478186484,0.10977362558390226,-6.892215259950617e-05
GRU,candle,raw,long,0.0195813214821772,0.5181940700808625,0.1405593127399013,0.00033089875142440923,-0.00172887886108627,0.5207479508196722,0.36577905721482545,4.538033134960275e-05
GRU,ohlc,raw,long,0.11777838867797487,0.5365853658536586,0.012063608115518187,0.0024045310556345847,-0.03005081358944487,0.5177966101694915,0.10993163008276359,-0.0004766442306045011
XGBoost,candle,extended,long,0.08321686568219967,0.541871921182266,0.060197008391098136,0.0008761377230279118,-0.02405797029725754,0.509403107113655,0.1119295724038807,-0.00023831508357733986
LightGBM,ohlc,raw,long,0.025175989400835236,0.5504587155963303,0.010944910616563297,0.00024601379276200936,-0.04578916128635455,0.5081481481481481,0.061624146604383756,-0.0004036421759752802
XGBoost,ohlc,raw,long,-0.006979841976114685,0.5048832271762208,0.21689164538489603,-2.4783942123048632e-05,-0.0163926872163926,0.5070964637960067,0.3787279913762127,-0.00018158773902550904
XGBoost,candle,raw,long,-0.00490913442840595,0.4991507430997877,0.4288580809923386,-4.957074096387019e-06,-0.004056683140216216,0.5058193238499907,0.49191519942508083,-1.1998787415254846e-07
LightGBM,candle,raw,long,0.02474965947731396,0.5132743362831859,0.031740240788033565,0.0003412977874574767,-0.033735509052761,0.4976713240186294,0.13438735177865613,-0.00035779266222175547
