Asset,Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
BTC,Logistic Regression,candle,raw,long_short,0.0385096530795265,0.7620772946859904,0.0195237297787008,0.0003918970706676,0.1038520572624329,0.6294358507734303,0.0312244921036033,0.0008967917572932
BTC,LightGBM,ohlc,extended,long_short,0.1358304574615211,0.6309143686502177,0.0124287807499428,0.0005799138874397,0.152621878838161,0.5868217054263566,0.0122573994851914,0.0006516037672702
BTC,GRU,candle,raw,long_short,0.0073288645485599,0.7520976353928299,0.0618423341291305,2.9409941237683533e-05,0.0026184092860239,0.5817263544536272,0.4027711212241597,1.0860573231368102e-05
BTC,Logistic Regression,ohlc,extended,long_short,0.0469219545547152,0.821875,0.0193811710885901,0.0002292933439759,0.0486806596347242,0.5712550028587764,0.0308539745595075,0.0002195759643626
BTC,GRU,ohlc,extended,long_short,0.0308407416805304,0.7928176795580111,0.0286238375179067,0.0002110944796085,0.1022181228577345,0.563953488372093,0.0174806271400252,0.0006854152668512
BTC,Logistic Regression,ohlc,raw,long_short,0.0304535841017401,0.7938432835820896,0.0565043888044888,0.0002340868218143,0.0449102464385632,0.538215236194278,0.1075242713507983,0.0002300286769612
BTC,Logistic Regression,candle,extended,long_short,0.0951341780322857,0.8157349896480331,0.0274033859391592,0.0007893663891442,0.1110562153397383,0.5337338262476894,0.0280764438934936,0.0008537211704362
BTC,GRU,candle,extended,long_short,0.0950032532583083,0.6145124716553289,0.024313655122914,0.0007059372423597,0.0306834406536752,0.5325494986511936,0.0199054754498784,0.0002199173953029
BTC,RSI,rule,rule,long_short,-0.0023512180743113,0.5414923776446734,0.4686260587717345,-1.2093067967329164e-05,0.0086709823588902,0.5282839429665103,0.4626507408741879,4.27502343018375e-05
BTC,XGBoost,candle,extended,long_short,0.0374686933096324,0.5357976687848893,0.1148040822932892,0.0001976477451251,0.0205752778449238,0.5264378293854979,0.1751031123173501,0.0001024420095467
BTC,LightGBM,ohlc,raw,long_short,0.066470082903598,0.5489015158886144,0.0506119406891747,0.0002879112984154,0.0214933596092346,0.5263365123807857,0.106893577641421,0.0001019021037009
BTC,SMA,rule,rule,long_short,0.020434483044251,0.5390107976314873,0.0380552648513112,0.0001268569022465,-0.0027162202229035,0.5223367697594502,0.0274467316720837,-1.7310779073467822e-05
BTC,LightGBM,candle,extended,long_short,0.1039103405570373,0.5998555807716113,0.0184775426327271,0.0006324216607481,0.0534606770746279,0.5194247969225776,0.0436593450758842,0.0002374882978468
BTC,GRU,ohlc,raw,long_short,0.0303222380081931,0.5255474452554745,0.0258388659608828,0.000117190207093,0.0271328078965065,0.5172340723185043,0.3149397794974278,0.0001400778974403
BTC,XGBoost,ohlc,extended,long_short,0.04463096882582,0.535904710129361,0.1774445042723537,0.0002232973418846,0.0079763621742815,0.5164962518975462,0.2335699001794114,3.580444233337223e-05
