Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.03640505276104339,0.5691601574340128,0.10731281841171923,0.00019370385855924042,0.0031215048207648348,0.5260051008081986,0.20832002562001903,-1.5258343014424463e-06
raw,0.028189353936502046,0.5296693185388052,0.06863747978993036,0.00011298053344318657,0.0074839571077424585,0.5006444643639997,0.3062147641854455,5.573298662604238e-05
