Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.033204118684263276,0.5479117374041004,0.07551984077946779,0.00021268556258596127,0.00411214199817316,0.51162935002586,0.2284592406041894,3.1865711753564144e-06
ohlc,0.049191989998498005,0.5663677913462379,0.050920194671968476,0.0002060982201174328,-0.003102020304575487,0.509122795010371,0.1747678798651884,-0.00012766697375561598
