Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,raw,long_short,0.038509653079526536,0.7620772946859904,0.019523729778700837,0.00039189707066768345,0.10385205726243298,0.6294358507734303,0.03122449210360335,0.0008967917572932158
LightGBM,ohlc,extended,long_short,0.1358304574615211,0.6309143686502177,0.012428780749942844,0.0005799138874397254,0.152621878838161,0.5868217054263566,0.012257399485191424,0.0006516037672702723
GRU,candle,raw,long_short,0.007328864548559955,0.7520976353928299,0.0618423341291305,2.9409941237683533e-05,0.00261840928602398,0.5817263544536272,0.40277112122415976,1.0860573231368102e-05
Logistic Regression,ohlc,extended,long_short,0.0469219545547152,0.821875,0.019381171088590176,0.00022929334397592274,0.048680659634724274,0.5712550028587764,0.030853974559507575,0.00021957596436264016
GRU,ohlc,extended,long_short,0.030840741680530484,0.7928176795580111,0.02862383751790678,0.0002110944796085239,0.10221812285773457,0.563953488372093,0.01748062714002523,0.0006854152668512124
Logistic Regression,ohlc,raw,long_short,0.030453584101740157,0.7938432835820896,0.0565043888044888,0.00023408682181434826,0.04491024643856324,0.538215236194278,0.1075242713507983,0.00023002867696122827
Logistic Regression,candle,extended,long_short,0.09513417803228574,0.8157349896480331,0.02740338593915929,0.0007893663891442637,0.11105621533973835,0.5337338262476894,0.02807644389349362,0.0008537211704362338
GRU,candle,extended,long_short,0.0950032532583083,0.6145124716553289,0.02431365512291405,0.000705937242359708,0.030683440653675207,0.5325494986511936,0.01990547544987844,0.00021991739530290632
RSI,rule,rule,long_short,-0.002351218074311333,0.5414923776446734,0.4686260587717345,-1.2093067967329164e-05,0.008670982358890236,0.5282839429665103,0.4626507408741879,4.27502343018375e-05
XGBoost,candle,extended,long_short,0.037468693309632435,0.5357976687848893,0.11480408229328923,0.00019764774512515292,0.02057527784492381,0.5264378293854979,0.1751031123173501,0.00010244200954676939
LightGBM,ohlc,raw,long_short,0.06647008290359803,0.5489015158886144,0.05061194068917478,0.0002879112984154854,0.021493359609234694,0.5263365123807857,0.106893577641421,0.00010190210370095764
SMA,rule,rule,long_short,0.020434483044251068,0.5390107976314873,0.03805526485131121,0.0001268569022465567,-0.002716220222903594,0.5223367697594502,0.027446731672083786,-1.7310779073467822e-05
LightGBM,candle,extended,long_short,0.1039103405570373,0.5998555807716113,0.018477542632727148,0.000632421660748181,0.05346067707462792,0.5194247969225776,0.04365934507588422,0.0002374882978468817
GRU,ohlc,raw,long_short,0.03032223800819313,0.5255474452554745,0.025838865960882827,0.00011719020709302262,0.027132807896506506,0.5172340723185043,0.3149397794974278,0.00014007789744030063
XGBoost,ohlc,extended,long_short,0.044630968825820024,0.535904710129361,0.17744450427235375,0.00022329734188467212,0.007976362174281566,0.5164962518975462,0.23356990017941148,3.580444233337223e-05
XGBoost,candle,raw,long_short,0.005299639973474722,0.5165968248085153,0.27966596262037696,2.7103369072838366e-05,0.022482891868522578,0.50779820798308,0.2931574802632195,0.00012092705063532439
LightGBM,candle,raw,long_short,0.008281042474671084,0.567816565878688,0.0913070715520428,4.3768654725274943e-05,0.010022748055896199,0.5003569728700619,0.19587717843752003,4.842066593365863e-05
XGBoost,ohlc,raw,long_short,0.04020210160853415,0.5239407384343946,0.10560734408953674,0.00021295837841342702,0.00722739964065409,0.49790776172836765,0.17580915704690314,4.2879710013360545e-05
