Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.131812750245302,0.6223037406096094,0.02574914767629643,0.0009434889524828748,0.26792266719608476,0.6782094594594594,0.022481528203279866,0.0021845677547064823
LightGBM,0.08492589267543996,0.5623700770604931,0.05717227793696275,0.0003708391097593084,0.10708448249314517,0.5516398929049531,0.033639143730886854,0.00032836616318765883
Logistic Regression,0.06589100915621476,0.5955120093713302,0.03174247851002865,0.0006144755732823976,0.08011341588810257,0.5588899284125249,0.03620255441626192,0.0006495077211202421
RSI,0.017392808960042937,0.5525309336332959,0.44014336917562724,9.127639009563919e-05,0.018483884968819957,0.5370082240497889,0.43476696059024655,9.55697550100936e-05
SMA,0.027478554871684716,0.5325670498084292,0.07498651321704729,0.00016683947449862353,-0.002716220222903594,0.5223367697594502,0.05489346334416757,-1.7310779073467822e-05
XGBoost,0.037400294662301214,0.5352387407236463,0.19936425501432664,0.0001772705740831247,0.028487747680928478,0.5241328891898452,0.1916711638783954,0.00014444922734374862
