Asset,Model,Model Family,Feature Set,Input Type,Feature Type,Strategy Mode,Strategy Label,Cost Regime,Long Threshold,Short Threshold,Threshold Feasible,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params,Log Path
BTC,Logistic Regression,ML,candle_raw,candle,raw,long_short,long_short,with_cost,0.5,0.6600000000000001,True,-0.002222005619134751,0.7566899360093078,0.15926527280808817,1.0597253184756301e-06,2205,0.3142804967129291,0.030497864326788027,0.6347604259094942,0.1044442806574264,0.00020199489603091582,-0.054985599164122934,-0.38961237749752,2610.0,2606.0,0.001993036310628189,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/logistic_regression/candle_raw/btc/trading_log.csv
BTC,Logistic Regression,ML,candle_raw,candle,raw,long_short,long_short,no_cost,0.5,0.6600000000000001,True,0.02441181073923049,0.7566899360093078,0.15926527280808817,0.00011332003908953893,2205,0.3142804967129291,0.08436799058630642,0.6347604259094942,0.1044442806574264,0.0004048956931965491,1.355879815554581,-0.23446018311963435,2610.0,2606.0,2.4147390333647456,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/logistic_regression/candle_raw/btc/trading_log.csv
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.6600000000000001,,True,-0.005803340998468474,0.6422018348623854,0.012603528988116673,-1.5674717250780707e-05,172,0.009952520087655223,0.22358504103355972,0.7,0.007471980074719801,0.0017640122089519902,0.09164308888800954,-0.03613686413630823,92.0,92.0,1.2513238946234186,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/logistic_regression/ohlc_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.6600000000000001,,True,0.03185055180236081,0.6422018348623854,0.012603528988116673,0.000260472071740045,172,0.009952520087655223,0.2603944482483775,0.7,0.007471980074719801,0.0020323455422853235,0.12733695759969188,-0.03308497919822451,92.0,92.0,1.6894815655200102,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/logistic_regression/ohlc_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.51,True,-0.023421366508944174,0.5737775854608395,0.24582869855394884,-0.00011760872678178236,1927,0.2110116873630387,-0.01799276527888373,0.5310838445807771,0.48705926481620404,-0.00010740680051733289,-0.6539040381884125,-0.6823382072423174,2704.0,2704.0,-2.5265421888178814,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/logistic_regression/ohlc_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,short,no_cost,,0.51,True,0.003639546431163505,0.5737775854608395,0.24582869855394884,2.8388676939550405e-05,1927,0.2110116873630387,-0.004380468910698984,0.5310838445807771,0.48705926481620404,-1.0637884361913707e-05,-0.10815254229831983,-0.37564758949044597,2704.0,2704.0,-0.1317626015228784,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/logistic_regression/ohlc_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_short,long_short,with_cost,0.6400000000000001,0.6600000000000001,True,-0.017888132414432486,0.8081180811808117,0.015126905166372056,-0.00010979883414384672,394,0.02483564645726808,0.18683806029920808,0.6388888888888888,0.006137697918519837,0.0013992196327236221,0.12634283992634554,-0.04840030789446026,164.0,164.0,1.3201612207047306,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/logistic_regression/ohlc_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_short,long_short,no_cost,0.6400000000000001,0.6600000000000001,True,0.015217355598601528,0.8081180811808117,0.015126905166372056,0.00014369381291497667,394,0.02483564645726808,0.22656788619009477,0.6388888888888888,0.006137697918519837,0.0016649603734643626,0.19284767691237903,-0.046050806348716944,164.0,164.0,1.9298065540023033,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/logistic_regression/ohlc_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_only,long,with_cost,0.6100000000000001,,True,0.1564851457596705,0.7034482758620689,0.018365142239827152,0.0008217610254127395,256,0.013239590942293645,0.1051164033421502,0.616,0.0273972602739726,0.0009494316913984354,0.16234543220519915,-0.1080758329521686,430.0,430.0,0.9483354839053232,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/logistic_regression/candle_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_only,long,no_cost,0.6100000000000001,,True,0.22134920274985115,0.7034482758620689,0.018365142239827152,0.0011307265426541188,256,0.013239590942293645,0.14600950911035113,0.616,0.0273972602739726,0.0012504316913984352,0.35109713428661693,-0.08743657141304484,430.0,430.0,1.8267072337575676,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/logistic_regression/candle_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.6000000000000001,True,0.11614129195384672,0.711864406779661,0.01557285873192436,0.0010994408717589035,200,0.01077428780131483,0.006099217173672506,0.5833333333333334,0.04332333083270818,4.9656528424410694e-05,-0.09164061364350096,-0.16434854382266473,626.0,626.0,-0.7200443736362219,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/logistic_regression/candle_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.6000000000000001,True,0.15158144787209119,0.711864406779661,0.01557285873192436,0.0013960510412504297,200,0.01077428780131483,0.0588760546821271,0.5833333333333334,0.04332333083270818,0.0003262979425658246,0.13085840634341706,-0.0784261096108867,626.0,626.0,1.0341441309042556,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/logistic_regression/candle_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.6000000000000001,0.6600000000000001,True,0.08037881125260926,0.8395833333333333,0.014952195513520204,0.0005170107869459806,418,0.02218772826880935,0.09162991647462236,0.5225453013063632,0.01887231837313536,0.0007772150040946294,0.16439116820914834,-0.13595111972585994,588.0,586.0,0.8746784984830943,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/logistic_regression/candle_extended/btc/trading_log.csv
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.6000000000000001,0.6600000000000001,True,0.13424146715317592,0.8395833333333333,0.014952195513520204,0.0008180395935303427,418,0.02218772826880935,0.13633954987069494,0.5225453013063632,0.01887231837313536,0.0010766369694125485,0.4304250855558247,-0.11412915229730858,588.0,586.0,1.9523846396270563,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/btc""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/logistic_regression/candle_extended/btc/trading_log.csv
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_only,long,with_cost,0.52,,True,0.01789110721051714,0.5397815912636506,0.06328882385220413,0.0002761916187190067,816,0.058528122717311906,0.034017351256260826,0.5566106647187729,0.1366816143497758,0.0003331709877522545,0.19340188885929188,-0.29676087828940956,1194.0,1194.0,0.5906441248254065,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/logistic_regression/ohlc_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_only,long,no_cost,0.52,,True,0.04043362979339073,0.5397815912636506,0.06328882385220413,0.0004989685297954495,816,0.058528122717311906,0.05872778032967254,0.5566106647187729,0.1366816143497758,0.0004858006444359652,0.812520612911311,-0.2291029973338249,1194.0,1194.0,1.5894177743748235,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/logistic_regression/ohlc_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,short_only,short,with_cost,,0.5,True,-0.06484116213919087,0.5525727069351231,0.045089448703906534,-0.0002346926232619744,450,0.04081446311176041,-0.019317424360986383,0.5156833457804332,0.25716945996275603,-9.765462648281887e-05,-0.4561495094439699,-0.4825842373577395,1800.0,1800.0,-2.021812806076584,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/logistic_regression/ohlc_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,short_only,short,no_cost,,0.5,True,-0.01814148979416603,0.5525727069351231,0.045089448703906534,-5.8518126617679094e-05,450,0.04081446311176041,0.001611920875431318,0.5156833457804332,0.25716945996275603,1.9970466870429788e-05,0.021246993379957058,-0.25508568643091767,1800.0,1800.0,0.18779091299344133,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/logistic_regression/ohlc_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_short,long_short,with_cost,0.6100000000000001,0.5,True,-0.06484116213919087,0.5525727069351231,0.022544724351953267,-0.0002346926232619744,450,0.04081446311176041,-0.013530513695598602,0.6990181434784519,0.12993002146119864,-6.55321682569681e-05,-0.4144808469175344,-0.5149314266448494,1832.0,1832.0,-1.6162375931613107,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/logistic_regression/ohlc_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_short,long_short,no_cost,0.6100000000000001,0.5,True,-0.01814148979416603,0.5525727069351231,0.022544724351953267,-5.8518126617679094e-05,450,0.04081446311176041,0.007837078460340742,0.6990181434784519,0.12993002146119864,5.3428870704070805e-05,0.11185015762667239,-0.25258165041123704,1832.0,1832.0,0.46842657087605116,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/logistic_regression/ohlc_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,candle_raw,candle,raw,long_only,long,with_cost,0.51,,True,0.02975292815146766,0.5229746070133011,0.15822205963051034,0.00028601338633128803,2078,0.15102264426588752,-0.03427742838825392,0.5099255583126551,0.0737219730941704,-0.0003531384065638259,-0.4188970699449094,-0.4775116950860302,1240.0,1240.0,-1.5694745467331175,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/logistic_regression/candle_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,candle_raw,candle,raw,long_only,long,no_cost,0.51,,True,0.06988163040883855,0.5229746070133011,0.15822205963051034,0.0005058743294993655,2078,0.15102264426588752,-0.012703988768334925,0.5099255583126551,0.0737219730941704,-8.390763733305674e-05,-0.10294852470943594,-0.25169566708000124,1240.0,1240.0,-0.2119949139614369,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/logistic_regression/candle_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,candle_raw,candle,raw,short_only,short,with_cost,,0.5,True,-0.023746159414639312,0.5050535987748851,0.30102227090178896,-0.00013432378471833672,2088,0.2981190650109569,-0.014630014329679992,0.4919344754282856,0.7325884543761638,-0.00014019655594125772,-0.819973016120836,-0.8521190509592778,2525.0,2525.0,-2.539328678031055,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/logistic_regression/candle_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,candle_raw,candle,raw,short_only,short,no_cost,,0.5,True,-0.006654014676336858,0.5050535987748851,0.30102227090178896,-2.2409542758152995e-05,2088,0.2981190650109569,-0.011468849948917099,0.4919344754282856,0.7325884543761638,-8.491957707418257e-05,-0.5642389168869179,-0.6501771828463389,2525.0,2525.0,-1.1038680047194267,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/logistic_regression/candle_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,candle_raw,candle,raw,long_short,long_short,with_cost,0.51,0.52,True,0.03323890473971032,0.7614873035066505,0.07929357819057463,0.00030971234193608683,2079,0.15120525931336742,-0.023517460405092904,0.5009559797391347,0.13118128449866806,-0.0002482806899677148,-0.706145206751372,-0.7417102781530687,2563.0,2470.0,-2.2868135710126243,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/logistic_regression/candle_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,candle_raw,candle,raw,long_short,long_short,no_cost,0.51,0.52,True,0.07499270243934895,0.7614873035066505,0.07929357819057463,0.0005303645158491303,2079,0.15120525931336742,-0.011841201519377979,0.5009559797391347,0.13118128449866806,-8.030512277748796e-05,-0.2792065464926313,-0.4439539619961187,2563.0,2470.0,-0.467096658142037,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_raw/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/logistic_regression/candle_raw/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.5800000000000001,,True,-0.06440608084639343,0.5742574257425742,0.06365465520395099,-0.000601057124428932,932,0.05533235938641344,0.03264469516447863,0.5730337078651685,0.09147982062780269,0.0003104539231375457,0.03381239898701094,-0.2479083095699074,1170.0,1170.0,0.231750678157301,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/logistic_regression/ohlc_extended/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.5800000000000001,,True,-0.04009250753016776,0.5742574257425742,0.06365465520395099,-0.0003319152102375131,932,0.05533235938641344,0.06769176472143511,0.5730337078651685,0.09147982062780269,0.0005405101029128266,0.5569964837009374,-0.19048680601999612,1170.0,1170.0,1.5580472269939905,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/logistic_regression/ohlc_extended/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.5700000000000001,True,-0.08837621934709491,0.5828220858895705,0.017342095655348666,-0.0004677007120791046,292,0.014883126369612856,-0.013129640462486505,0.6059113300492611,0.022905027932960894,-5.485880759793782e-05,-0.07362618893945216,-0.09115723835043354,358.0,358.0,-0.8999166972727535,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/logistic_regression/ohlc_extended/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,short,no_cost,,0.5700000000000001,True,-0.03158213056182802,0.5828220858895705,0.017342095655348666,-0.00015420377956376733,292,0.014883126369612856,0.04787789150021576,0.6059113300492611,0.022905027932960894,0.00025376188205723457,0.05004029182708036,-0.0581054010855796,358.0,358.0,0.6287589022677496,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/logistic_regression/ohlc_extended/eth/trading_log.csv
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_short,long_short,with_cost,0.6700000000000002,0.52,True,-0.03292077866925065,0.7859078590785908,0.11564457941515467,-0.00027582270670969175,2020,0.20224616508400292,-0.011685139934765415,0.5951334084930477,0.1396928626900819,-5.93143916180627e-05,-0.4646555695204019,-0.5456536650914473,2388.0,2385.0,-1.6636983546872421,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/logistic_regression/ohlc_extended/eth/trading_log.csv
