1704067200000,101.72000000,102.79000000,101.56000000,101.96000000,196680.93000000,1704070799999,20092985.56780000,27456,109694.95000000,11206422.97050000,0
1704070800000,101.96000000,104.75000000,101.51000000,104.12000000,242095.33000000,1704074399999,25023342.48660000,31064,132678.55000000,13715045.11320000,0
1704074400000,104.11000000,104.34000000,103.22000000,103.69000000,125943.27000000,1704077999999,13067145.35560000,16915,63375.79000000,6575615.45880000,0
1704078000000,103.69000000,103.99000000,102.54000000,103.07000000,126749.20000000,1704081599999,13065069.55390000,19159,56418.43000000,5815680.23200000,0
1704081600000,103.07000000,103.98000000,101.53000000,102.62000000,157782.35000000,1704085199999,16169271.05200000,24999,71661.56000000,7342683.97330000,0
1704085200000,102.63000000,102.83000000,101.44000000,101.64000000,82799.69000000,1704088799999,8462309.23740000,12122,41940.45000000,4285281.44780000,0
1704088800000,101.64000000,102.52000000,101.54000000,102.34000000,76782.75000000,1704092399999,7833776.27330000,9451,39383.78000000,4017397.65190000,0
1704092400000,102.34000000,103.25000000,101.77000000,102.51000000,108281.32000000,1704095999999,11099143.48860000,15714,49061.39000000,5029102.90100000,0
1704096000000,102.49000000,102.98000000,101.95000000,102.48000000,87915.63000000,1704099599999,9010414.54290000,11273,42045.38000000,4308929.48920000,0
1704099600000,102.49000000,104.31000000,101.78000000,104.03000000,184194.03000000,1704103199999,19040173.15960000,24210,93614.85000000,9681692.39450000,0
1704103200000,104.04000000,104.95000000,103.94000000,104.14000000,239985.00000000,1704106799999,25051906.73690000,26536,124074.94000000,12952846.48650000,0
1704106800000,104.14000000,104.59000000,103.74000000,104.32000000,132444.07000000,1704110399999,13791555.36880000,15633,62271.95000000,6484624.42450000,0
1704110400000,104.33000000,106.10000000,103.86000000,104.76000000,267177.81000000,1704113999999,28068437.06580000,34710,147358.73000000,15490756.00730000,0
1704114000000,104.76000000,105.81000000,104.36000000,105.31000000,191274.15000000,1704117599999,20134196.55290000,22910,102348.83000000,10774384.70640000,0
1704117600000,105.31000000,105.34000000,104.28000000,104.39000000,136742.53000000,1704121199999,14308819.21010000,18078,59576.31000000,6234160.36020000,0
1704121200000,104.39000000,106.39000000,104.15000000,105.98000000,183898.00000000,1704124799999,19400881.70810000,25305,99175.72000000,10465142.19200000,0
1704124800000,105.99000000,108.39000000,105.83000000,106.64000000,397796.60000000,1704128399999,42675543.95530000,53908,216563.53000000,23233271.42570000,0
1704128400000,106.63000000,107.20000000,106.05000000,107.09000000,145583.45000000,1704131999999,15519925.29130000,18539,75734.68000000,8075546.44640000,0
1704132000000,107.09000000,108.48000000,107.09000000,107.88000000,250716.50000000,1704135599999,27061475.52980000,31341,130645.29000000,14101028.27980000,0
1704135600000,107.88000000,109.07000000,107.40000000,108.81000000,218337.08000000,1704139199999,23685486.54140000,27336,109430.54000000,11875814.07950000,0
1704139200000,108.82000000,109.47000000,107.59000000,107.88000000,312126.53000000,1704142799999,33918249.00230000,34160,152176.05000000,16538429.40000000,0
1704142800000,107.90000000,108.33000000,107.47000000,108.04000000,182230.12000000,1704146399999,19657666.82070000,20074,78818.83000000,8502298.20550000,0
1704146400000,108.03000000,108.14000000,107.12000000,108.09000000,112720.60000000,1704149999999,12144987.86580000,13946,47813.24000000,5152117.65860000,0
1704150000000,108.09000000,109.93000000,108.08000000,109.91000000,243053.43000000,1704153599999,26481020.74200000,28691,140836.04000000,15346406.52610000,0
1704153600000,109.93000000,110.96000000,108.46000000,110.54000000,406807.79000000,1704157199999,44496777.61040000,52244,200472.77000000,21937638.33800000,0
1704157200000,110.54000000,113.15000000,110.52000000,111.05000000,662980.31000000,1704160799999,74008404.84280000,91313,365293.29000000,40762016.56180000,0
1704160800000,111.04000000,111.94000000,110.94000000,111.92000000,255417.34000000,1704164399999,28464059.60120000,29403,137852.65000000,15362442.94010000,0
1704164400000,111.92000000,112.00000000,110.74000000,111.41000000,187485.23000000,1704167999999,20841271.43270000,21467,91830.48000000,10208204.83960000,0
1704168000000,111.41000000,112.89000000,110.89000000,112.46000000,193874.85000000,1704171599999,21667469.55120000,24476,109720.25000000,12268372.97260000,0
1704171600000,112.46000000,113.20000000,112.13000000,112.61000000,247067.37000000,1704175199999,27843204.98270000,30463,132909.16000000,14979348.63820000,0
1704175200000,112.62000000,113.29000000,111.78000000,112.64000000,184697.80000000,1704178799999,20789934.03730000,24273,91536.06000000,10306114.05910000,0
1704178800000,112.64000000,114.70000000,112.62000000,114.47000000,399556.55000000,1704182399999,45536634.32080000,47127,218941.72000000,24957170.98500000,0
1704182400000,114.47000000,115.06000000,113.67000000,114.49000000,417543.09000000,1704185999999,47810942.86090000,44253,226093.95000000,25893508.20370000,0
1704186000000,114.50000000,116.95000000,114.33000000,115.87000000,489736.07000000,1704189599999,56775353.29980000,60671,258386.91000000,29947170.03240000,0
