datetime,asset,model,feature_set,strategy_mode,cost_regime,signal,trade_action,is_trade_event,y_prob_long,y_prob_short,long_threshold,short_threshold,threshold_feasible,model_params,position,position_change,transaction_cost,raw_return,raw_log_return,gross_return,net_return,gross_equity_curve,net_equity_curve
2024-10-03 07:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,OPEN_LONG,1,0.5042524337768555,0.49560749530792236,0.5,,True,"{""lookback_hours"": 24}",1.0,1.0,0.00035,-0.0093884384335094,-0.0094327876196189,-0.0093884384335094,-0.009738438433509399,0.9906115615664906,0.9902615615664906
2024-10-03 08:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5055038928985596,0.47196900844573975,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,0.006072174172383,0.0060538128142128,0.006072174172383,0.006072174172383,0.9966267275054986,0.9962746022445383
2024-10-03 09:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5072875618934631,0.47090744972229004,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,0.0050312513998571,0.0050186369478268,0.0050312513998571,0.0050312513998571,1.0016410071233957,1.0012871102317233
2024-10-03 10:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5106846690177917,0.4969770610332489,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,-0.0042809636158239,-0.0042901531767256,-0.0042809636158239,-0.0042809636158239,0.9973530184157833,0.9970006365438279
2024-10-03 11:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5059551000595093,0.4972590208053589,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,-0.0048511694201555,-0.004862974537083,-0.0048511694201555,-0.0048511694201555,0.9925146899517449,0.9921640175439509
2024-10-03 12:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5069385170936584,0.47459787130355835,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,-0.0014534491925327,-0.0014545064744049,-0.0014534491925327,-0.0014534491925327,0.9910721202770577,0.9907219575537917
2024-10-03 13:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.506810188293457,0.48758813738822937,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,-0.0034786822443618,-0.0034847469282641,-0.0034786822443618,-0.0034786822443618,0.9876244952893679,0.98727555067095
2024-10-03 14:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5034853219985962,0.4894939661026001,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,0.0078024649666845,0.0077721831501217,0.0078024649666845,0.0078024649666845,0.9953304008141027,0.9949787335675243
2024-10-03 15:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5052365660667419,0.5026310086250305,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,-0.0078083490678826,-0.0078389938531549,-0.0078083490678826,-0.0078083490678826,0.9875585136066707,0.9872095923007093
2024-10-03 16:00:00+00:00,BTC,CNN,ohlc_extended,long_only,with_cost,LONG,HOLD,0,0.5052711963653564,0.4964236915111542,0.5,,True,"{""lookback_hours"": 24}",1.0,0.0,0.0,0.0077119079430774,0.0076823231869428,0.0077119079430774,0.0077119079430774,0.9951744739520076,0.9948228617970553
