Asset,Model,Model Family,Feature Set,Input Type,Feature Type,Strategy Mode,Strategy Label,Cost Regime,Long Threshold,Short Threshold,Threshold Feasible,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params,Log Path
SOL,Logistic Regression,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.5800000000000001,True,0.104965388003055,0.5550660792951542,0.023626476654790923,0.0007846171615540116,312,0.020730593607305937,0.03904150024000671,0.5514096185737977,0.1244852115312617,0.0003831692582182603,0.13133149742117167,-0.24531548214840937,1602.0,1602.0,0.4765393075639321,"{""model_dir"": ""models/logistic_regression/candle_extended/sol""}",data/trading_logs/with_cost/short_only/logistic_regression/candle_extended/sol/trading_log.csv
SOL,Logistic Regression,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.5800000000000001,True,0.13735039762085843,0.5550660792951542,0.023626476654790923,0.001025145795915245,312,0.020730593607305937,0.06279340706748841,0.5514096185737977,0.1244852115312617,0.0006156319447854244,0.9820942163936361,-0.1274473378381853,1602.0,1602.0,1.9475656789673543,"{""model_dir"": ""models/logistic_regression/candle_extended/sol""}",data/trading_logs/no_cost/short_only/logistic_regression/candle_extended/sol/trading_log.csv
SOL,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.6400000000000001,0.5800000000000001,True,0.11950148267680762,0.777533039647577,0.011904445915866823,0.0009281939716793441,314,0.020821917808219178,0.041355582373010256,0.6507048092868988,0.06251209911812816,0.0004089043403908106,0.16644108303424066,-0.2615823199507864,1610.0,1609.0,0.5543479860220059,"{""model_dir"": ""models/logistic_regression/candle_extended/sol""}",data/trading_logs/with_cost/long_short/logistic_regression/candle_extended/sol/trading_log.csv
SOL,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.6400000000000001,0.5800000000000001,True,0.15070079817061052,0.777533039647577,0.011904445915866823,0.0011692027436091686,314,0.020821917808219178,0.06500413762668275,0.6507048092868988,0.06251209911812816,0.000642044836258579,1.0493297353128659,-0.13827196023998378,1610.0,1609.0,2.019218871361779,"{""model_dir"": ""models/logistic_regression/candle_extended/sol""}",data/trading_logs/no_cost/long_short/logistic_regression/candle_extended/sol/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,with_cost,0.7100000000000002,,True,-0.008834701241879307,0.5269804822043628,0.08219914040114613,-4.4094700519123505e-05,1298,0.07954337899543379,-0.024057483472530235,0.5101143359718557,0.10433531210649398,-0.00019556213336337604,-0.3958536794288211,-0.4812589122021159,1394.0,1394.0,-1.5209534886405989,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,no_cost,0.7100000000000002,,True,0.04342051192860018,0.5269804822043628,0.08219914040114613,0.00021669749236262158,1298,0.07954337899543379,0.002338096992407273,0.5101143359718557,0.10433531210649398,1.8993715361338067e-05,-0.015784251893670498,-0.23933906123944126,1394.0,1394.0,0.07053720791265465,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,with_cost,,0.7400000000000002,True,-0.001826906190263129,0.5214446952595937,0.12919463087248323,-1.0083979066024297e-05,1799,0.12136986301369863,-0.03433633204866382,0.483554933519944,0.2562581123678843,-0.00016913209275935156,-0.6856468452120528,-0.7005061869045766,3652.0,3652.0,-3.807510246429477,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,no_cost,,0.7400000000000002,True,0.04110184850850161,0.5214446952595937,0.12919463087248323,0.00022693633696106364,1799,0.12136986301369863,0.011065862062443584,0.483554933519944,0.2562581123678843,5.448582186626069e-05,0.12879925616488075,-0.2414668661417646,3652.0,3652.0,0.5291249088079792,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,with_cost,0.7100000000000002,0.7400000000000002,True,-0.011418592107136595,0.5239407384343946,0.10560734408953674,-6.048409543832374e-05,2928,0.20082191780821917,-0.03671530783258621,0.49790776172836765,0.17580915704690314,-0.00021798036700846227,-0.8046451715999592,-0.8159125365656399,4946.0,4516.0,-3.772612377640217,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,no_cost,0.7100000000000002,0.7400000000000002,True,0.04020210160853415,0.5239407384343946,0.10560734408953674,0.00021295837841342702,2928,0.20082191780821917,0.00722739964065409,0.49790776172836765,0.17580915704690314,4.2879710013360545e-05,0.10352484678654816,-0.3262878089725345,4946.0,4516.0,0.40343145366557087,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_only,long,with_cost,0.51,,True,-0.03486989082238215,0.5136540962288687,0.4244269340974212,-0.00017852310630644082,4956,0.4213698630136986,0.001733392657517489,0.5220824802573852,0.3211009174311927,1.0523286452270118e-05,-0.5246081851972608,-0.6205352653954764,4094.0,4094.0,-1.7131479350183751,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_only,long,no_cost,0.51,,True,0.0018461933601245167,0.5136540962288687,0.4244269340974212,9.448285110984353e-06,4956,0.4213698630136986,0.03626822163087065,0.5220824802573852,0.3211009174311927,0.0002200728623516559,0.9925386740449715,-0.18112851536978125,4094.0,4094.0,1.8959566715793836,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,short_only,short,with_cost,,0.7100000000000002,True,-0.037577323579791475,0.5173333333333333,0.14466815809097688,-0.00019086573459060479,2343,0.136986301369863,-0.050300321804174236,0.493815987933635,0.3035416280363434,-0.00023697297054721674,-0.8027674694255431,-0.8106060251391769,4577.0,4577.0,-5.222601586979684,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,short_only,short,no_cost,,0.7100000000000002,True,0.01626084795331386,0.5173333333333333,0.14466815809097688,8.260093207606182e-05,2343,0.136986301369863,0.000999276363558679,0.493815987933635,0.3035416280363434,4.70123759757957e-06,-0.020847842403115324,-0.3441909554422605,4577.0,4577.0,0.05146100362166596,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,with_cost,0.51,0.7100000000000002,True,-0.04746697393000302,0.5165968248085153,0.27966596262037696,-0.00024303007546427587,6181,0.5474885844748858,-0.03803174419790179,0.50779820798308,0.2931574802632195,-0.00020487582865592698,-0.8953126142161182,-0.9009252102664431,8369.0,6670.0,-4.518834087845562,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,no_cost,0.51,0.7100000000000002,True,0.005299639973474722,0.5165968248085153,0.27966596262037696,2.7103369072838366e-05,6181,0.5474885844748858,0.022482891868522578,0.50779820798308,0.2931574802632195,0.00012092705063532439,0.9600142217299505,-0.27947728308690745,8369.0,6670.0,1.5985216217267981,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.6600000000000001,,True,0.0005109517586815041,0.5435022026431718,0.17675501432664756,2.301780708247367e-06,2343,0.1658447488584475,-0.014869094504773969,0.5372907153729072,0.19050188882892607,-6.563033920611382e-05,-0.4668143232599713,-0.5436109326751467,2744.0,2744.0,-2.7774188428513744,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.6600000000000001,,True,0.05073044911525039,0.5435022026431718,0.17675501432664756,0.00022818283797696986,2343,0.1658447488584475,0.04032863672978121,0.5372907153729072,0.19050188882892607,0.00017800233456354619,0.3931713139921882,-0.17945146987239924,2744.0,2744.0,1.6005269700773501,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.7300000000000002,True,0.0041386841409489505,0.5286168521462639,0.12397464578672632,2.3617237321011958e-05,1742,0.11488584474885845,-0.06254782635682678,0.5040953090096798,0.2510661969219358,-0.0002718571530461917,-0.7406887019358819,-0.7522980198043117,3394.0,3394.0,-5.245330625737873,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,short,no_cost,,0.7300000000000002,True,0.04664251596248023,0.5286168521462639,0.12397464578672632,0.00026594633112069394,1742,0.11488584474885845,-0.011690814019055248,0.5040953090096798,0.2510661969219358,-5.072908156443447e-05,-0.14915951959917362,-0.34138833269636504,3394.0,3394.0,-0.5419281558721147,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_short,long_short,with_cost,0.6200000000000001,0.7300000000000002,True,-0.005171673164078079,0.535904710129361,0.17744450427235375,-2.5933427346097153e-05,4301,0.3324200913242009,-0.055688280106300184,0.5164962518975462,0.23356990017941148,-0.00025039862589432246,-0.8829610561274578,-0.8880108053618896,6492.0,5687.0,-5.913958641642287,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_short,long_short,no_cost,0.6200000000000001,0.7300000000000002,True,0.044630968825820024,0.535904710129361,0.17744450427235375,0.00022329734188467212,4301,0.3324200913242009,0.007976362174281566,0.5164962518975462,0.23356990017941148,3.580444233337223e-05,0.13593216363675165,-0.1767844838394952,6492.0,5687.0,0.5021166740055858,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_only,long,with_cost,0.7400000000000002,,True,-0.003370455564056186,0.5568181818181818,0.11407593123209168,-1.600680862856653e-05,1770,0.10447488584474886,-0.025240621322352177,0.5270440251572327,0.15074653714696887,-0.00011597011610909279,-0.4733644251291025,-0.5005655308088778,2514.0,2514.0,-3.0422678491519024,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_only,long,no_cost,0.7400000000000002,,True,0.053604024245229774,0.5568181818181818,0.11407593123209168,0.000254753680881923,1770,0.10447488584474886,0.03501603537065477,0.5270440251572327,0.15074653714696887,0.0001607279970984543,0.26967778957282595,-0.13530426265175477,2514.0,2514.0,1.2484180413005836,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.7400000000000002,True,-0.022296650724906615,0.5150136487716106,0.10551826994780016,-0.00013093397344469731,1753,0.10036529680365297,-0.04324336187432938,0.5215666831928607,0.19506768032634897,-0.00022993986460832175,-0.6450235994794642,-0.6636067627565747,3104.0,3104.0,-3.765248076159122,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.7400000000000002,True,0.025289115178792242,0.5150136487716106,0.10551826994780016,0.00014836538961262747,1753,0.10036529680365297,0.007406916855208995,0.5215666831928607,0.19506768032634897,3.937099310114768e-05,0.05219448239418356,-0.20028510040737835,3104.0,3104.0,0.29755954610143676,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.7300000000000002,0.7400000000000002,True,-0.01943405911905656,0.5357976687848893,0.11480408229328923,-0.00010262955862911326,3472,0.21406392694063928,-0.043090145770789005,0.5264378293854979,0.1751031123173501,-0.000214769528914769,-0.8083842832147788,-0.8269067250355419,5656.0,5185.0,-4.773177194707879,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.7300000000000002,0.7400000000000002,True,0.037468693309632435,0.5357976687848893,0.11480408229328923,0.00019764774512515292,3472,0.21406392694063928,0.02057527784492381,0.5264378293854979,0.1751031123173501,0.00010244200954676939,0.3877314183082903,-0.15984224252962642,5656.0,5185.0,1.1101462317063602,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/candle_extended/btc/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,with_cost,0.7300000000000002,,True,0.015910164474540245,0.54375,0.04701008645533141,0.00011765210138990144,740,0.043835616438356165,-0.0016868423101332785,0.5162790697674419,0.09960516870064609,-1.4151598623684962e-05,-0.30500906247492887,-0.4407148957308855,1776.0,1776.0,-1.0597469676366704,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,no_cost,0.7300000000000002,,True,0.05244188637223167,0.54375,0.04701008645533141,0.00038744376805656817,740,0.043835616438356165,0.032776337009663266,0.5162790697674419,0.09960516870064609,0.0002749646804460825,0.2940569880185464,-0.28481633142076,1776.0,1776.0,0.9610406824528573,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,with_cost,,0.7000000000000002,True,-0.07839528102942901,0.4965034965034965,0.09225914237980323,-0.0004122630802799592,1439,0.09141552511415525,-0.018725766576128015,0.49710982658959535,0.192,-0.0001203317156805226,-0.5472947852845875,-0.5823496535946496,2856.0,2856.0,-2.288133769056454,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,no_cost,,0.7000000000000002,True,-0.030537583142055357,0.4965034965034965,0.09225914237980323,-0.0001605148285317075,1439,0.09141552511415525,0.01874927019959114,0.49710982658959535,0.192,0.00012041972940618256,0.23027939701631062,-0.19699774523597702,2856.0,2856.0,0.7640579302054612,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,with_cost,0.7300000000000002,0.7000000000000002,True,-0.04239321610846977,0.5201267482517482,0.06963461441756733,-0.0002558759856131577,2114,0.13525114155251142,-0.017104682634935756,0.5069481427240048,0.1456198267082923,-0.00012250991681088242,-0.6822339172382403,-0.726230051783352,4628.0,4258.0,-2.3717886605367116,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,no_cost,0.7300000000000002,0.7000000000000002,True,0.0028312373642811082,0.5201267482517482,0.06963461441756733,1.708147556172415e-05,2114,0.13525114155251142,0.0246098352005842,0.5069481427240048,0.1456198267082923,0.00017618642659134325,0.6057275051546742,-0.27395545153816314,4628.0,4258.0,1.234183785218938,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_only,long,with_cost,0.7400000000000002,,True,-0.03767949849004523,0.5101449275362319,0.06340057636887608,-0.0002597748033886905,1211,0.06301369863013699,-0.05222149517835992,0.5019305019305019,0.06999282124910265,-0.0004967162252389783,-0.48459658001604666,-0.5244292929322653,1380.0,1380.0,-2.114130393314049,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_only,long,no_cost,0.7400000000000002,,True,0.006911572047239819,0.5101449275362319,0.06340057636887608,4.761650095913553e-05,1211,0.06301369863013699,-0.019548474257554196,0.5019305019305019,0.06999282124910265,-0.0001859054144281677,-0.16443548327534452,-0.32565200285344753,1380.0,1380.0,-0.4875412344524228,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,short_only,short,with_cost,,0.7100000000000002,True,-0.05842311932719597,0.5064239828693791,0.08780397252645257,-0.00032269220678907774,1544,0.08529680365296803,-0.059387148635384045,0.510214250124564,0.19051162790697673,-0.0004049246204571587,-0.750013431028548,-0.7675411425533857,3008.0,3008.0,-3.9141151476922844,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,short_only,short,no_cost,,0.7100000000000002,True,-0.006039337446737358,0.5064239828693791,0.08780397252645257,-3.3398844904709524e-05,1544,0.08529680365296803,-0.020932491161634762,0.510214250124564,0.19051162790697673,-0.00014264260750250003,-0.28339648051372923,-0.4654370664555161,3008.0,3008.0,-0.8387076342722861,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,with_cost,0.7400000000000002,0.6400000000000001,True,-0.03796715265813084,0.5088472565451291,0.12137161509001551,-0.00022800794215884398,3852,0.23753424657534247,-0.0450644118811363,0.5036718016787356,0.18599946576737508,-0.0003400521130489096,-0.9024394353360286,-0.907692181799022,5566.0,5210.0,-4.139282485986135,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,no_cost,0.7400000000000002,0.6400000000000001,True,0.012837024465123205,0.5088472565451291,0.12137161509001551,7.704780563046774e-05,3852,0.23753424657534247,-0.008742196463229433,0.5036718016787356,0.18599946576737508,-6.593784159182392e-05,-0.31520698479270626,-0.5186937264485421,5566.0,5210.0,-0.49500956011681196,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.6400000000000001,,True,-0.03857283192612863,0.541025641025641,0.19002161383285301,-0.00026750514370813466,2629,0.1780821917808219,-0.0241801015973503,0.5207323640280022,0.17354630294328788,-0.00020503428949352075,-0.586312983241991,-0.665774228251171,2483.0,2483.0,-1.994172941134992,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.6400000000000001,,True,-0.004541122266538274,0.541025641025641,0.19002161383285301,-3.147950268249361e-05,2629,0.1780821917808219,0.003426851891813617,0.5207323640280022,0.17354630294328788,2.9052947986285373e-05,-0.01333650385612184,-0.3873582232186965,2483.0,2483.0,0.13209964214712117,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.7400000000000002,True,-0.02266403167573534,0.5408038976857491,0.08242064228698719,-0.00013155712624279126,1302,0.07497716894977169,-0.0011191844551370598,0.535754189944134,0.1784186046511628,-7.4793203937986905e-06,-0.38108746747880484,-0.4883347860476167,2436.0,2436.0,-1.389974871110509,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,short,no_cost,,0.7400000000000002,True,0.025164455245645437,0.5408038976857491,0.08242064228698719,0.00014597027936013205,1302,0.07497716894977169,0.03454477625034244,0.535754189944134,0.1784186046511628,0.00023067710418720684,0.4519651156964535,-0.29307107982500347,2436.0,2436.0,1.3067694140254293,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,long_short,long_short,with_cost,0.6400000000000001,0.7400000000000002,True,-0.03836067994435054,0.54084950483714,0.13521394364381323,-0.0002543244418160988,3718,0.25123287671232875,-0.017535252454556418,0.5291017351858531,0.1744306582747625,-0.0001343017232143608,-0.7343088847097974,-0.7873943225002309,4867.0,4531.0,-2.367929254822168,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,long_short,long_short,no_cost,0.6400000000000001,0.7400000000000002,True,0.00253566490923265,0.54084950483714,0.13521394364381323,1.679515105921925e-05,3718,0.25123287671232875,0.017548235985012477,0.5291017351858531,0.1744306582747625,0.00013433224741462218,0.4598350300608187,-0.38497210920089797,4867.0,4531.0,0.9428177495274671,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,candle_extended,candle,extended,long_only,long,with_cost,0.7400000000000002,,True,-0.017738373492009615,0.5399239543726235,0.07672910662824207,-0.00012514649892662907,1244,0.07205479452054794,0.012753676097723819,0.5528455284552846,0.0732232591529074,0.00011706975536324487,-0.1512182360014771,-0.38298449256645195,1252.0,1252.0,-0.4759089975067363,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/xgboost/candle_extended/eth/trading_log.csv
ETH,XGBoost,ML,candle_extended,candle,extended,long_only,long,no_cost,0.7400000000000002,,True,0.021380433947085727,0.5399239543726235,0.07672910662824207,0.0001507723857375027,1244,0.07205479452054794,0.04505852893488107,0.5528455284552846,0.0732232591529074,0.0004139532241979332,0.3154656632087154,-0.15600557748809663,1252.0,1252.0,1.0943942591266524,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/xgboost/candle_extended/eth/trading_log.csv
ETH,XGBoost,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.7000000000000002,True,-0.031147662062403426,0.5357798165137615,0.10840913309819937,-0.00018779409552873076,1699,0.09954337899543379,-0.0034712248867843727,0.5352245862884161,0.2106046511627907,-2.7256263788181505e-05,-0.4846085709831297,-0.5242318291785872,3085.0,3085.0,-1.4788129528687177,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/xgboost/candle_extended/eth/trading_log.csv
ETH,XGBoost,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.7000000000000002,True,0.014119187770881253,0.5357798165137615,0.10840913309819937,8.514168428778291e-05,1699,0.09954337899543379,0.029031137554309413,0.5352245862884161,0.2106046511627907,0.00022808652580992716,0.5172794388807591,-0.23630792385791766,3085.0,3085.0,1.1938774547877204,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/xgboost/candle_extended/eth/trading_log.csv
ETH,XGBoost,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.7400000000000002,0.7000000000000002,True,-0.031213898601305235,0.5370070765496329,0.09202601564017121,-0.00020188511240301445,2837,0.17077625570776256,0.0004186596108586043,0.5442316353999728,0.14091372143107564,3.4340613974051125e-06,-0.5383677640120025,-0.6152317322202709,4309.0,4118.0,-1.387704250219472,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/xgboost/candle_extended/eth/trading_log.csv
ETH,XGBoost,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.7400000000000002,0.7000000000000002,True,0.01445629071820685,0.5370070765496329,0.09202601564017121,9.34624811798732e-05,2837,0.17077625570776256,0.03576072753837471,0.5442316353999728,0.14091372143107564,0.0002935754041535887,1.0855914700934601,-0.23374028431311844,4309.0,4118.0,1.7008103963055494,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/xgboost/candle_extended/eth/trading_log.csv
